"seqnames","start","end","width","strand","gene","log2FoldChange_ATAC","FDR_ATAC","pvalue","peak_type","distanceToTSS","annotation","Conc","Conc_WT","Conc_KO"
"chr4",52726635,52727035,401,"*","4930552N02Rik",-0.041568877051969,0.999511467435947,0.928628201219466,"Loss",-87569,"Distal Intergenic",4.0241590219843,3.90912071242312,4.13069791285812
"chr19",55689284,55689684,401,"*","4930552P12Rik",-0.230397018641687,0.996794395859232,0.478662709934386,"Loss",952,"Promoter (<=1kb)",6.0537059788748,6.03729832496746,6.06992912627376
"chr6",85981225,85981625,401,"*","4930553P18Rik",0.24406247120532,0.996794395859232,0.454849310612785,"Gain",0,"Promoter (<=1kb)",6.05963766773198,5.78340195557054,6.29138617927996
"chr9",84348795,84349195,401,"*","4930554C24Rik",0.589358790920397,0.993412211891505,0.231097517181533,"Gain",-307256,"Distal Intergenic",3.88423502231477,3.39234826096806,4.25038149457891
"chr19",21081939,21082339,401,"*","4930554I06Rik",-0.136395808807503,0.996794395859232,0.658180136922215,"Loss",0,"Promoter (<=1kb)",6.59571903340425,6.53087849484633,6.65777028879537
"chr3",150999583,150999983,401,"*","4930555A03Rik",0.183398404259905,0.996794395859232,0.585074893826517,"Gain",0,"Promoter (<=1kb)",5.82536675629537,5.58446917885381,6.03173657886898
"chr2",57080881,57081281,401,"*","4930555B11Rik",0.332920535723369,0.996794395859232,0.357417324314065,"Gain",9038,"Distal Intergenic",5.3319692292308,5.00254212101356,5.59998140930987
"chr13",73308418,73308818,401,"*","4930555K05Rik",0.217552688754045,0.996794395859232,0.616103509129665,"Gain",68401,"Distal Intergenic",4.30357016384245,4.04230619012668,4.5246966593098
"chr15",41026952,41027352,401,"*","4930555K19Rik",-0.597968508068349,0.977936951651473,0.123356362056087,"Loss",-9745,"Distal Intergenic",4.88339232932977,5.04211195477701,4.70502745042453
"chr14",61735679,61736079,401,"*","4930556J02Rik",0.726539265272241,0.889758009648548,0.0475498215609205,"Gain",5542,"Intron (NR_045714/75349, intron 2 of 2)",5.34568664702817,4.7657827649995,5.75818816985909
"chr2",151590215,151590615,401,"*","4930556L07Rik",0.0772991780119381,0.999511467435947,0.849895441854213,"Gain",2770,"Promoter (2-3kb)",4.60524557136063,4.42462732307902,4.76574656039128
"chr15",10723553,10723953,401,"*","4930556M19Rik",-0.0683000572291533,0.999511467435947,0.869381517422379,"Loss",8567,"Intron (NR_045063/75259, intron 2 of 6)",4.49534910470075,4.39467713013285,4.58945203885029
"chr10",96770533,96770933,401,"*","4930556N09Rik",0.791309127140013,0.939372536259019,0.0819788748035176,"Gain",-100697,"Distal Intergenic",4.20866048433469,3.58307086477873,4.64359041362446
"chr6",125023609,125024009,401,"*","4930557K07Rik",-0.065712442723732,0.999511467435947,0.875892149705355,"Loss",2807,"Promoter (2-3kb)",4.43102913336222,4.32896408094695,4.52634811234867
"chr1",57416520,57416920,401,"*","4930558J18Rik",0.161647685593382,0.996794395859232,0.54600327506757,"Gain",0,"Promoter (<=1kb)",7.83787798925249,7.60967215618064,8.03486780449381
"chr1",161796569,161796969,401,"*","4930558K02Rik",0.439634879479077,0.984150450474574,0.135205948559918,"Gain",0,"Promoter (<=1kb)",7.10783324642463,6.71361593119271,7.4171234640033
"chr12",93129071,93129471,401,"*","4930559C10Rik",-0.217113860282146,0.996794395859232,0.578273130380108,"Loss",282126,"Distal Intergenic",4.8296083871536,4.80672482553267,4.85213463731371
"chr16",4657382,4657782,401,"*","4930562C15Rik",0.451009635262548,0.996794395859232,0.350224871210566,"Gain",4102,"Intron (NM_030192/78809, intron 1 of 15)",3.92843497168665,3.52502169663197,4.24334330802546
"chr1",159906754,159907154,401,"*","4930562F07Rik",0.332241014700412,0.996794395859232,0.341385911741487,"Gain",-1199,"Promoter (1-2kb)",5.57945569022615,5.25054777545344,5.8471246192618
"chr11",72105736,72106136,401,"*","4930563E22Rik",0.206755538782972,0.996794395859232,0.486000247588469,"Gain",0,"Promoter (<=1kb)",6.9940516952621,6.73974877307806,7.2101748293128
"chr5",131867822,131868222,401,"*","4930563F08Rik",-0.112568767289508,0.996794395859232,0.700986908376637,"Loss",-40886,"Intron (NM_001363480/319974, intron 4 of 18)",7.07250111206425,6.99513778532392,7.14592618454497
"chr6",48984892,48985292,401,"*","4930563H07Rik",0.0148719733435866,0.999511467435947,0.973087414258621,"Gain",-8342,"Distal Intergenic",4.2319415174584,4.08603962567243,4.36443388563611
"chr10",67401983,67402383,401,"*","4930563J15Rik",0.216145374614731,0.996794395859232,0.577482574774962,"Gain",3455,"Distal Intergenic",4.90972353556017,4.64954444168007,5.13007298295163
"chr9",55910462,55910862,401,"*","4930563M21Rik",-0.171480047198342,0.996794395859232,0.68037556389031,"Loss",-22246,"Distal Intergenic",4.47659195080175,4.43035242271555,4.52139537427614
"chr17",45189033,45189433,401,"*","4930564C03Rik",-0.161067335947275,0.996794395859232,0.732836270413489,"Loss",2339,"Promoter (2-3kb)",3.96181065328094,3.91039868428473,4.01145337057681
"chr3",104973692,104974092,401,"*","4930564D02Rik",0.351748935452165,0.996794395859232,0.43742815054045,"Gain",-68,"Promoter (<=1kb)",4.14864717945002,3.80696017917403,4.42470543111117
"chr3",84295824,84296224,401,"*","4930565D16Rik",-0.111897296900502,0.998175421365308,0.79442813805497,"Loss",-8596,"Distal Intergenic",4.33002437713879,4.25263332431722,4.40347442365522
"chr8",126326801,126327201,401,"*","4930567H12Rik",0.441803869374077,0.993412211891505,0.244606907780444,"Gain",15424,"Intron (NR_015535/75930, intron 2 of 2)",5.07283420493954,4.67648211322057,5.38343377679941
"chr7",91752117,91752517,401,"*","4930567K12Rik",-0.210663767107415,0.996794395859232,0.575754421280863,"Loss",16202,"Intron (NM_011807/23859, intron 12 of 22)",5.05163126115464,5.02540413370786,5.07739009933278
"chr10",10619841,10620241,401,"*","4930567K20Rik",-0.342343883372379,0.993588564713271,0.30574643243086,"Loss",-6549,"Intron (NM_001114333/14816, intron 5 of 9)",5.8321145767746,5.87138019928745,5.79175029574108
"chr1",164919280,164919680,401,"*","4930568G15Rik",-0.522105205914613,0.985583279948526,0.141828977871118,"Loss",0,"Promoter (<=1kb)",5.40450234728071,5.52874010218306,5.26854904773473
"chr7",124992769,124993169,401,"*","4930571K23Rik",0.0215094651012623,0.999511467435947,0.953525896721978,"Gain",24736,"Distal Intergenic",5.16618419621875,5.01663751154448,5.30167481542776
"chr14",25151397,25151797,401,"*","4930572O13Rik",0.436590148256403,0.993588564713271,0.273962950947555,"Gain",-7732,"Distal Intergenic",4.78223657516558,4.38890834042926,5.09098055682587
"chr3",96983729,96984129,401,"*","4930573H18Rik",0.337768112914396,0.996794395859232,0.389593121501319,"Gain",15972,"Intron (NR_152120/75888, intron 1 of 3)",4.85856935051645,4.52595947863165,5.12868125454363
"chr2",52177473,52177873,401,"*","4930573O16Rik",-0.376961425954008,0.996794395859232,0.342328896801878,"Loss",-3141,"Intron (NM_010889/17996, intron 36 of 156)",4.74296040523737,4.79946715852481,4.68414988457562
"chr3",51183454,51183854,401,"*","4930577N17Rik",-0.0597289888823846,0.99938667979736,0.81411420807497,"Loss",-328,"Promoter (<=1kb)",8.25166948083127,8.14622309377272,8.34993096902691
"chr15",98883474,98883874,401,"*","4930578M01Rik",0.400564998201561,0.993412211891505,0.178118044460254,"Gain",0,"Promoter (<=1kb)",7.00829887095342,6.63816602544415,7.3025975975984
"chr16",75926860,75927260,401,"*","4930578N18Rik",0.396934041529133,0.993588564713271,0.309862638291744,"Gain",7359,"Intron (NR_040575/78215, intron 1 of 2)",4.89802962178566,4.52931624465083,5.19143203385624
"chr6",143410801,143411201,401,"*","4930579D09Rik",0.704365718144888,0.987900230870739,0.146380537330987,"Gain",70033,"Distal Intergenic",3.95990113984355,3.39234826096806,4.36615440556059
"chr3",137903894,137904294,401,"*","4930579F01Rik",0.45584695624074,0.993412211891505,0.194773992681087,"Gain",-4302,"Distal Intergenic",5.55853762464516,5.15374076539289,5.87428626129465
"chr14",54888521,54888921,401,"*","4930579G18Rik",-0.265780349581183,0.996794395859232,0.423488029954579,"Loss",553,"Promoter (<=1kb)",5.88760731858784,5.8890455189737,5.88616768305146
"chr3",79556902,79557302,401,"*","4930579G24Rik",-0.253446025025072,0.996794395859232,0.600865801010201,"Loss",20516,"Intron (NM_212452/381489, intron 16 of 17)",3.86087683741553,3.8569778537612,3.86476531219006
"chr10",26992927,26993327,401,"*","4930579H20Rik",0.010733662104797,0.999511467435947,0.979879758252263,"Gain",-272535,"Intron (NM_008481/16773, intron 37 of 63)",4.35481586757801,4.21116087022174,4.48545301716246
"chr9",98445496,98445896,401,"*","4930579K19Rik",0.077458904729528,0.998028474344699,0.760071782191315,"Gain",0,"Promoter (<=1kb)",8.274785789538,8.09426179093418,8.43521237082465
"chr9",35027843,35028243,401,"*","4930581F22Rik",0.357464970985125,0.993412211891505,0.219841067893844,"Gain",0,"Promoter (<=1kb)",7.18301731034495,6.83921352171989,7.46045337925649
"chr17",65127870,65128270,401,"*","4930583I09Rik",-0.0690078279857987,0.999511467435947,0.869734505723782,"Loss",14796,"Distal Intergenic",4.42926611234492,4.32896408094695,4.52304574607542
"chr7",117842974,117843374,401,"*","4930583K01Rik",0.25937383577048,0.993588564713271,0.286188884587785,"Gain",0,"Promoter (<=1kb)",8.67095637327417,8.38593553335645,8.90885074390279
"chr2",124062429,124062829,401,"*","4930583P06Rik",-1.18089686650226,0.76157737588213,0.0146186328817818,"Loss",1449,"Promoter (1-2kb)",3.93015520651829,4.32074935296129,3.39287101132386
"chr3",79475318,79475718,401,"*","4930589L23Rik",0.182087175304256,0.996794395859232,0.49575007804352,"Gain",0,"Promoter (<=1kb)",7.85064609136001,7.61068311695422,8.05633006227994
"chr16",87637897,87638297,401,"*","4930590A17Rik",-0.293713928211283,0.996794395859232,0.507072708665251,"Loss",-67862,"Distal Intergenic",4.19390217692939,4.20995841362461,4.17766523194466
"chr6",91878555,91878955,401,"*","4930590J08Rik",0.374529087196957,0.996794395859232,0.413807371368763,"Gain",-2259,"Promoter (2-3kb)",4.10814782946983,3.75248996005151,4.39323846170268
"chr2",178825966,178826366,401,"*","4930591A17Rik",-0.346528497780723,0.996794395859232,0.441112403709782,"Loss",-230363,"Distal Intergenic",4.13130818477025,4.17343638879896,4.08791269427803
"chr10",37855044,37855444,401,"*","4930591E09Rik",-0.378829489237103,0.996794395859232,0.331099396039746,"Loss",-196326,"Distal Intergenic",4.84803851696656,4.905370245206,4.7883338399342
"chr3",157016067,157016467,401,"*","4930592C13Rik",-0.186216505065043,0.996794395859232,0.631307585346071,"Loss",223260,"Intron (NM_001039094/320840, intron 6 of 6)",4.86947374259663,4.83074534451429,4.90718961839532
"chr18",82942013,82942413,401,"*","4930592I03Rik",-0.688025714997062,0.97148400394717,0.111483322812642,"Loss",-3328,"Intron (NM_183033/329003, intron 1 of 5)",4.30188505404879,4.50044560907779,4.07156740947548
"chr3",58634527,58634927,401,"*","4930593A02Rik",0.171205760004024,0.996794395859232,0.711763035025937,"Gain",34517,"Intron (NR_045167/71301, intron 2 of 7)",4.04526950425207,3.81086183140542,4.24686080422997
"chr1",37525519,37525919,401,"*","4930594C11Rik",0.134972118921973,0.996794395859232,0.70211054718914,"Gain",1767,"Promoter (1-2kb)",5.47277062701159,5.25961600032765,5.65844833280815
"chr14",123150370,123150770,401,"*","4930594M22Rik",-0.349581997389572,0.993412211891505,0.266477082980275,"Loss",0,"Promoter (<=1kb)",6.3935298222105,6.43620461312164,6.34955413669472
"chr3",37671182,37671582,401,"*","4930594O21Rik",-0.42873234296102,0.993588564713271,0.281352840870825,"Loss",3120,"Distal Intergenic",4.72965611568975,4.81087523749421,4.64359041362446
"chr12",111148345,111148745,401,"*","4930595D18Rik",0.310246687867211,0.996794395859232,0.470518520064908,"Gain",2180,"Promoter (2-3kb)",4.36236076711174,4.04603696176634,4.62164684858654
"chr1",138903708,138904108,401,"*","4930596I21Rik",-0.102297741255753,0.997835647451624,0.753890800183527,"Loss",-1287,"Promoter (1-2kb)",6.03611906022456,5.95338913442679,6.11436110985974
"chr11",44476896,44477296,401,"*","4930597A21Rik",-0.0271558260069026,0.999511467435947,0.948710096987907,"Loss",0,"Promoter (<=1kb)",4.40649602688396,4.2835934525332,4.51974554553716
"chr14",51583444,51583844,401,"*","4930597G03Rik",0.243578168855268,0.996794395859232,0.591315494913497,"Gain",-498,"Promoter (<=1kb)",4.13753130175953,3.86084370716303,4.36959749423484
"chr1",95627662,95628062,401,"*","4930598F16Rik",0.243329565644546,0.996794395859232,0.518488960734311,"Gain",16181,"Distal Intergenic",5.09108451194479,4.81502791939947,5.32270705249131
"chr10",10163222,10163622,401,"*","4930598N05Rik",0.470885713006484,0.993412211891505,0.221633415830818,"Gain",52475,"Distal Intergenic",4.99974518133343,4.58517570129367,5.3213923917824
"chr6",39097203,39097603,401,"*","4930599N23Rik",-0.141745434680879,0.996794395859232,0.710581634367197,"Loss",1796,"Promoter (1-2kb)",4.97729832272379,4.91545730591559,5.0365971274102
"chr2",120299720,120300120,401,"*","4931402G19Rik",-0.145101838808536,0.996794395859232,0.673662863910703,"Loss",0,"Promoter (<=1kb)",5.62239218025399,5.56219088688968,5.68018167696783
"chr19",26799796,26800196,401,"*","4931403E22Rik",0.47004202039992,0.993412211891505,0.210182054665904,"Gain",1111,"Promoter (1-2kb)",5.14591401799332,4.73197007291524,5.46718558226332
"chr12",69910267,69910667,401,"*","4931403G20Rik",-0.215412726658343,0.996794395859232,0.533700469260249,"Loss",19807,"Intron (NM_201519/399510, intron 2 of 30)",5.57880069623676,5.55486372679579,5.60234698061079
"chr9",15212664,15213064,401,"*","4931406C07Rik",0.301252042454344,0.996794395859232,0.357498981462062,"Gain",0,"Promoter (<=1kb)",6.05477469297648,5.74462240881898,6.30990481784904
"chr14",25566117,25566517,401,"*","4931406H21Rik",0.253128567448274,0.996794395859232,0.490259346251193,"Gain",-20711,"Intron (NM_001310666/328365, intron 3 of 23)",5.23154819514031,4.94976414584027,5.46718558226332
"chr19",37243152,37243552,401,"*","4931408D14Rik",0.288482758675596,0.996794395859232,0.471993926790276,"Gain",-1658,"Promoter (1-2kb)",4.73108678536522,4.42806152451462,4.98138028804602
"chr11",75485229,75485629,401,"*","4931413K12Rik",0.192605658584043,0.996794395859232,0.594032754408006,"Gain",0,"Promoter (<=1kb)",5.32990755659065,5.08356046042038,5.54026117900845
"chr14",54843269,54843669,401,"*","4931414P19Rik",-0.0419173310957377,0.999511467435947,0.900580838184079,"Loss",0,"Promoter (<=1kb)",5.82587473709662,5.71090560720192,5.93235429495464
"chr8",12727551,12727951,401,"*","4931415C17Rik",0.031321396209032,0.999511467435947,0.931809892486269,"Gain",5124,"Exon (NR_166502/70966, exon 2 of 2)",5.22409454268534,5.06913270189672,5.36401435449169
"chr3",54987528,54987928,401,"*","4931419H13Rik",0.168866417024647,0.996794395859232,0.659748276512296,"Gain",24865,"Intron (NR_040593/70970, intron 6 of 7)",4.96360960897986,4.73090916746643,5.16393765485313
"chr9",46225775,46226175,401,"*","4931429L15Rik",0.00716897904236094,0.999686871757839,0.986466234111518,"Gain",5109,"Intron (NM_183104/74361, intron 3 of 12)",4.39073928389445,4.24905422335416,4.51974554553716
"chr6",118967128,118967528,401,"*","4931430N09Rik",0.169712266440225,0.996794395859232,0.642036824316617,"Gain",110009,"Intron (NM_001159533/12288, intron 3 of 46)",5.25070449870738,5.01761126140584,5.45132342156311
"chr7",127792278,127792678,401,"*","4931431B13Rik",-0.216647058689897,0.996794395859232,0.632052329199255,"Loss",9822,"Exon (NM_001029872/381924, exon 20 of 31)",4.11006538123537,4.08727235185294,4.13250389892177
"chr5",35753041,35753441,401,"*","4931431C16Rik",0.176383241210474,0.996794395859232,0.675222142922244,"Gain",-6934,"Intron (NM_001357020/80911, intron 8 of 18)",4.44474834237557,4.20755464716349,4.64839556644074
"chr18",78519199,78519599,401,"*","4931439C15Rik",0.0221253515897396,0.999511467435947,0.951090431666481,"Gain",-483,"Promoter (<=1kb)",5.31681539939796,5.16694006753389,5.45257569013071
"chr14",62973116,62973516,401,"*","4931440J10Rik",-0.0893587878155753,0.999511467435947,0.846298620517324,"Loss",-24434,"Intron (NM_008715/18130, intron 4 of 18)",4.05019705795153,3.96087392440458,4.13431079991866
"chr3",65493741,65494141,401,"*","4931440P22Rik",-0.385841927268775,0.993412211891505,0.198347339407665,"Loss",-56906,"Distal Intergenic",6.85967869055488,6.91976744878023,6.79697803386339
"chr16",42695796,42696196,401,"*","4932412D23Rik",-0.0579127953326155,0.998167634057098,0.777319127099305,"Loss",0,"Promoter (<=1kb)",10.2778380888696,10.1714098134752,10.3769516247238
"chr9",103497759,103498159,401,"*","4932413F04Rik",0.0908700808026378,0.99938667979736,0.830526482800981,"Gain",63470,"Intron (NM_001359465/81907, intron 1 of 4)",4.39825808491197,4.20995841362461,4.56479425357643
"chr11",21490057,21490457,401,"*","4932414J04Rik",0.105906766596242,0.998125457472184,0.763395544355002,"Gain",-28877,"Distal Intergenic",5.49004959304335,5.29340706730688,5.66307608095223
"chr11",114337506,114337906,401,"*","4932435O22Rik",1.32164136752401,0.4992534568995,0.00233534188758226,"Gain",1780,"Promoter (1-2kb)",4.59064409560843,3.58441883809233,5.17767572708685
"chr5",57874542,57874942,401,"*","4932441J04Rik",0.075188718777212,0.99938667979736,0.82896658873112,"Gain",319,"Promoter (<=1kb)",5.55401146761266,5.37466085858227,5.71351095861146
"chr13",25104396,25104796,401,"*","4932702P03Rik",0.0693686680166796,0.999511467435947,0.868423666293386,"Gain",14813,"Intron (NM_172532/214579, intron 4 of 9)",4.45979690862445,4.2835934525332,4.61680316701104
"chr17",89618523,89618923,401,"*","4933400B14Rik",2.00128855829208,0.404405649763908,0.00102334558712101,"Gain",-8732,"Distal Intergenic",3.55980560372066,1.99714483380496,4.29226918142293
"chr1",89646497,89646897,401,"*","4933400F21Rik",-0.647272606530384,0.984150450474574,0.139122450160579,"Loss",-34883,"Intron (NM_001037136/347722, intron 9 of 16)",4.2435888156166,4.42462732307902,4.03652798369154
"chr17",15872041,15872441,401,"*","4933401D09Rik",0.095058638481842,0.998167634057098,0.794360762462498,"Gain",19991,"Distal Intergenic",5.24429321656758,5.05372660196758,5.41259956266196
"chr3",135557344,135557744,401,"*","4933401H06Rik",-0.23341798407132,0.996794395859232,0.540773986502948,"Loss",-11314,"Intron (NM_026228/67547, intron 3 of 8)",4.96836342792718,4.95374069850563,4.98283943162143
