"seqnames","start","end","width","strand","gene","log2FoldChange_ATAC","FDR_ATAC","pvalue","peak_type","distanceToTSS","annotation","Conc","Conc_WT","Conc_KO"
"chr6",122898377,122898777,401,"*","Clec4a1",0.157605341294195,0.942279088442965,0.634179807616734,"Gain",-30,"Promoter (<=1kb)",5.39197477958373,5.28445311807239,5.49203584358318
"chr6",123100111,123100511,401,"*","Clec4a2",-0.106066295900657,0.956734808071332,0.712180808872546,"Loss",0,"Promoter (<=1kb)",5.92422901404544,5.95233889120404,5.89556053411348
"chr6",122929326,122929726,401,"*","Clec4a3",1.01858881870294,0.451489775119336,0.0159060682808276,"Gain",0,"Promoter (<=1kb)",4.49240532234378,3.85750676920641,4.93177729291578
"chr6",122966893,122967293,401,"*","Clec4a4",0.26565359896571,0.921241000466385,0.530506068804582,"Gain",-33,"Promoter (<=1kb)",4.37422682434461,4.20716936862317,4.5239317704019
"chr6",123026717,123027117,401,"*","Clec4b1",0.228295999580811,0.929137394484606,0.560362899384052,"Gain",0,"Promoter (<=1kb)",4.70041240791326,4.55422970478253,4.83313626624163
"chr6",123127500,123127900,401,"*","Clec4b2",0.0332459277602014,0.9936699894732,0.942348014245516,"Gain",-22082,"Distal Intergenic",4.08873036378882,4.04662832571046,4.12963850109406
"chr6",83617666,83618066,401,"*","Clec4f",-0.368642978545466,0.907196078483678,0.47206688152289,"Loss",15032,"Distal Intergenic",3.75550079925622,3.90779025934066,3.58521775956191
"chr6",40562611,40563011,401,"*","Clec5a",0.190568400412781,0.942546514426964,0.635135552254116,"Gain",0,"Promoter (<=1kb)",4.58479996797134,4.45923356433815,4.70030724140375
"chr6",129449649,129450049,401,"*","Clec7a",-0.683842016848828,0.390751678958753,0.0102747763510256,"Loss",0,"Promoter (<=1kb)",6.24726572842658,6.53030200325409,5.89480506066981
"chr6",129385579,129385979,401,"*","Clec9a",0.207782644625471,0.900024790817494,0.44556461131456,"Gain",0,"Promoter (<=1kb)",6.13464574126899,6.00006970686079,6.2577325028907
"chr8",84116271,84116671,401,"*","Clgn",0.384248578378035,0.874831204515841,0.372533255845871,"Gain",0,"Promoter (<=1kb)",4.3221128957181,4.08759370768432,4.52378662014598
"chr17",35269088,35269488,401,"*","Clic1",0.324159398469848,0.801716952978915,0.219326377660328,"Gain",0,"Promoter (<=1kb)",6.26836524432645,6.06916575984177,6.44336760976823
"chr2",25341157,25341557,401,"*","Clic3",0.301154438592972,0.866463666214186,0.348731305923994,"Gain",-5298,"Distal Intergenic",5.50742116654896,5.3209944214546,5.67249108854148
"chr4",135000088,135000488,401,"*","Clic4",0.0408373768091263,0.981505872126417,0.866034115660461,"Gain",-17,"Promoter (<=1kb)",8.89833772075847,8.85245188418762,8.94280900421057
"chr17",44499288,44499688,401,"*","Clic5",1.11546284444834,0.299414273710969,0.00430811904620099,"Gain",0,"Promoter (<=1kb)",4.87036051026317,4.16968637500158,5.33994996672631
"chr16",92295383,92295783,401,"*","Clic6",0.517438647530235,0.807257106753725,0.226778001496514,"Gain",348,"Promoter (<=1kb)",4.35779132038195,4.04471338385229,4.61489531436011
"chr11",45742585,45742985,401,"*","Clint1",-0.0974175340094919,0.950357366427027,0.678311077973482,"Loss",0,"Promoter (<=1kb)",6.88842525279013,6.91223135800347,6.86421971959767
"chr5",123822230,123822630,401,"*","Clip1",0.148474952580976,0.928640230130995,0.558003629563021,"Gain",0,"Promoter (<=1kb)",6.43615115114426,6.33365002771554,6.53185033339737
"chr5",134581021,134581421,401,"*","Clip2",0.0737826678369581,0.96276743853008,0.748661980606662,"Gain",0,"Promoter (<=1kb)",7.98495845242944,7.9219770409041,8.04530501063807
"chr17",72077674,72078074,401,"*","Clip4",1.12533861597579,0.33606920062041,0.00643828566652042,"Gain",988,"Promoter (<=1kb)",4.61528588136694,3.9070091526509,5.08824066189746
"chr1",58463044,58463444,401,"*","Clk1",0.312942926728427,0.796505639154359,0.212792334346357,"Gain",0,"Promoter (<=1kb)",6.4883106859673,6.29548433626809,6.65837666080882
"chr9",57672234,57672634,401,"*","Clk3",0.2915390839489,0.792530604129463,0.203583485999168,"Gain",0,"Promoter (<=1kb)",7.78538178020051,7.60471016606299,7.94592489637188
"chr12",104811926,104812326,401,"*","Clmn",0.485826805547924,0.701269381599153,0.101021203240439,"Gain",19009,"Intron (NM_001040682/94040, intron 1 of 12)",5.83338182854963,5.54037923654312,6.07680526523235
"chr9",40638826,40639226,401,"*","Clmp",-0.128227545742832,0.967587036080373,0.774915163615867,"Loss",41511,"Intron (NM_133733/71566, intron 1 of 6)",4.17014935443407,4.20940653802525,4.12979399115137
"chr7",126182350,126182750,401,"*","Cln3",0.721958390053354,0.352424238001159,0.00722437796990926,"Gain",0,"Promoter (<=1kb)",6.23459796301003,5.797107237911,6.56983214998513
"chr14",103307459,103307859,401,"*","Cln5",-0.114090869267723,0.942098273572739,0.631185558464682,"Loss",0,"Promoter (<=1kb)",8.63876677860477,8.67071387654688,8.60609619161643
"chr9",62745916,62746316,401,"*","Cln6",0.392159156850538,0.728018352813165,0.119878100678074,"Gain",0,"Promoter (<=1kb)",6.47553880590353,6.23754723238528,6.67977354880706
"chr8",14938627,14939027,401,"*","Cln8",0.131873950575993,0.929595404147507,0.56449664412786,"Gain",91,"Promoter (<=1kb)",7.74822243845313,7.6546412325593,7.83610144705335
"chr5",39033943,39034343,401,"*","Clnk",0.279950696126767,0.867080003615063,0.349708742663795,"Gain",0,"Promoter (<=1kb)",5.77586464770789,5.60139137440088,5.93149606270426
"chr5",76451776,76452176,401,"*","Clock",0.0438317659349973,0.974381091008838,0.847543001740575,"Gain",219,"Promoter (<=1kb)",7.53554078552494,7.48810043803854,7.58147068189225
"chr2",84557505,84557905,401,"*","Clp1",-0.0961582934816122,0.949866963027354,0.674836644327984,"Loss",0,"Promoter (<=1kb)",7.82825286879761,7.85141508009563,7.80471271630378
"chr7",101312691,101313091,401,"*","Clpb",0.215062447332913,0.867751644251772,0.351659819768919,"Gain",0,"Promoter (<=1kb)",7.0834401867513,6.94498899614143,7.20976031597782
"chr17",57297057,57297457,401,"*","Clpp",0.18060878829335,0.896172714522376,0.429122033521533,"Gain",0,"Promoter (<=1kb)",7.62157104051381,7.50186666844338,7.73209968787152
"chr17",28772016,28772416,401,"*","Clpsl2",0.511906299222161,0.842144493884198,0.289661651097447,"Gain",3555,"Distal Intergenic",3.95452860259623,3.64416040589916,4.20980462785664
"chr7",19398809,19399209,401,"*","Clptm1",0.301162102415138,0.782050143584693,0.187284975383808,"Gain",0,"Promoter (<=1kb)",7.53166120360411,7.34558200638745,7.69645866925493
"chr13",73751917,73752317,401,"*","Clptm1l",-0.00558790795618011,0.99694007643281,0.980461892647068,"Loss",0,"Promoter (<=1kb)",7.60788714788843,7.58576128212061,7.62967879993655
"chr9",65201344,65201744,401,"*","Clpx",0.177798394386119,0.898534586271834,0.437337471719991,"Gain",0,"Promoter (<=1kb)",7.23946966832404,7.12126394363154,7.34871949259038
"chr7",135123795,135124195,401,"*","Clrn3",0.948468964459563,0.429011359186606,0.0135280580012009,"Gain",6188,"Intron (NM_178669/212070, intron 1 of 2)",4.90633569249245,4.31988092738336,5.32211874553778
"chr4",126450539,126450939,401,"*","Clspn",0.0808236985890049,0.959193002217389,0.731904718375911,"Gain",0,"Promoter (<=1kb)",6.85574128204563,6.7890579362977,6.91947812217656
"chr4",149670747,149671147,401,"*","Clstn1",0.435857924462492,0.795402245203622,0.210977959869351,"Gain",0,"Promoter (<=1kb)",5.21987743195501,4.956006908139,5.44286678388245
"chr6",124454353,124454753,401,"*","Clstn3",0.676871628065337,0.573419455388897,0.0387851544853344,"Gain",-12610,"Distal Intergenic",5.47643633142544,5.06677110691238,5.79513143268213
"chr4",44012383,44012783,401,"*","Clta",0.34896193260849,0.735810055059281,0.130025187661968,"Gain",0,"Promoter (<=1kb)",7.13222535017776,6.91909737037525,7.31788284473488
"chr13",54758957,54759357,401,"*","Cltb",0.146047436375429,0.921103440448438,0.529711269901908,"Gain",0,"Promoter (<=1kb)",6.99850033162521,6.8973344023808,7.09303470013194
"chr11",86648508,86648908,401,"*","Cltc",0.0374610430399952,0.982549651015296,0.870683692256213,"Gain",-115,"Promoter (<=1kb)",7.96580879577183,7.92165877135709,8.00864774351324
"chrX",162874686,162875086,401,"*","Cltrn",0.163206011783846,0.939646065780053,0.614924111295512,"Gain",-99,"Promoter (<=1kb)",5.46802454138806,5.35750271188162,5.57067868051615
"chr14",66205822,66206222,401,"*","Clu",1.09303385555224,0.0978703705706036,0.00031276695445881,"Gain",0,"Promoter (<=1kb)",5.83287009524071,5.14950762085273,6.29470011938095
"chr16",3726636,3727036,401,"*","Cluap1",0.355666481083471,0.728656863816724,0.120328778178184,"Gain",0,"Promoter (<=1kb)",7.29565310813743,7.0787244269994,7.48418675870965
"chr11",74538757,74539157,401,"*","Cluh",-0.182699012078896,0.894422300829819,0.425034934415702,"Loss",-1173,"Promoter (1-2kb)",7.21830382828633,7.28343541877467,7.15009222402898
"chr4",9337505,9337905,401,"*","Clvs1",0.853643145740154,0.633558994898042,0.0626873101290302,"Gain",68188,"Intron (NM_001355183/74438, intron 2 of 5)",4.17062114973342,3.64537281437658,4.55484838621506
"chr14",122418852,122419252,401,"*","Clybl",0.184298816791277,0.896565273410603,0.431204032072619,"Gain",0,"Promoter (<=1kb)",8.37442873388267,8.25275585445081,8.48663340993718
"chr14",56187839,56188239,401,"*","Cma2",0.548809125414978,0.803836172633096,0.222845308481314,"Gain",-198,"Promoter (<=1kb)",4.18939560269008,3.85711378278286,4.45929144032271
"chr13",24600421,24600821,401,"*","Cmah",0.593914421060663,0.775601153902883,0.177705510313902,"Gain",1316,"Promoter (1-2kb)",4.26672697760258,3.9070091526509,4.55441558338283
"chr6",142702230,142702630,401,"*","Cmas",-0.00277119707785167,0.998292625227176,0.990380462939381,"Loss",0,"Promoter (<=1kb)",7.93140838104044,7.90785094714535,7.95458732307355
"chr15",31571016,31571416,401,"*","Cmbl",-0.146637830077061,0.949590657314819,0.673582137128904,"Loss",2037,"Promoter (2-3kb)",5.19986963400892,5.2478585734962,5.15022933189694
"chr9",117979015,117979415,401,"*","Cmc1",0.170908601448984,0.902640386823154,0.455117372951095,"Gain",0,"Promoter (<=1kb)",7.73674611945289,7.62227789788441,7.84279590776775
"chr8",117590128,117590528,401,"*","Cmc2",1.12580300401789,0.378651436305554,0.00948947139053069,"Gain",57647,"Distal Intergenic",4.40982599758418,3.70054528958746,4.88322328590748
"chrX",74460035,74460435,401,"*","Cmc4",0.0898539006903376,0.955246174062168,0.698054308344976,"Gain",0,"Promoter (<=1kb)",8.14457372090158,8.07318929372564,8.21259195724866
"chr8",117983137,117983537,401,"*","Cmip",0.0182368381621768,0.993047179826388,0.937703107344535,"Gain",-221,"Promoter (<=1kb)",8.32001539372078,8.28574124456975,8.35349415050694
"chr5",113782483,113782883,401,"*","Cmklr1",-0.161120617206116,0.9401298220135,0.617425550814436,"Loss",-819,"Promoter (<=1kb)",5.48351174073725,5.53845572831021,5.42639212077553
"chr1",63248474,63248874,401,"*","Cmklr2",-0.585673743851049,0.770828492392742,0.172756310001937,"Loss",1001,"Promoter (1-2kb)",4.33995460976006,4.58478328080491,4.04491146555086
"chr4",114844243,114844643,401,"*","Cmpk1",0.37110758131175,0.707704290874493,0.105377964456025,"Gain",0,"Promoter (<=1kb)",7.71515403990946,7.48944279493171,7.9102832348751
"chr12",26519104,26519504,401,"*","Cmpk2",0.37942341923771,0.744055787039344,0.137773981167201,"Gain",0,"Promoter (<=1kb)",6.40880811840321,6.17813551223516,6.60763229628689
"chr16",57426980,57427380,401,"*","Cmss1",-0.131054268126787,0.93923721332799,0.613359281868867,"Loss",0,"Promoter (<=1kb)",6.32708784609182,6.36738339425352,6.28563439468897
"chr8",105067053,105067453,401,"*","Cmtm3",0.283681695537845,0.802735398396459,0.221289377336661,"Gain",0,"Promoter (<=1kb)",7.03322024064125,6.85687555608474,7.19033859189868
"chr8",105122226,105122626,401,"*","Cmtm4",0.424096149321835,0.700725439520691,0.0999588974953239,"Gain",0,"Promoter (<=1kb)",6.3749957259426,6.11846818645579,6.59272235196524
"chr14",55176824,55177224,401,"*","Cmtm5",0.306680047003163,0.911568538375522,0.493016968944257,"Gain",2870,"Promoter (2-3kb)",4.18998719229412,3.99973948274993,4.35804481575039
"chr9",114560016,114560416,401,"*","Cmtm6",0.0783526811893108,0.959193002217389,0.732025133455054,"Gain",0,"Promoter (<=1kb)",7.74179411825822,7.67642309175482,7.80433102470797
"chr9",114610792,114611192,401,"*","Cmtm7",0.0571467561418288,0.970087513678161,0.803518782181992,"Gain",0,"Promoter (<=1kb)",7.90745119391682,7.85312244446211,7.9598080729176
"chr9",114673188,114673588,401,"*","Cmtm8",0.305526853963695,0.778363952499267,0.181865100189142,"Gain",0,"Promoter (<=1kb)",7.68215373721557,7.49363636659202,7.84886011486724
"chr17",29879406,29879806,401,"*","Cmtr1",0.173677057188324,0.900523231422378,0.447059808244726,"Gain",0,"Promoter (<=1kb)",7.64731410510283,7.53135098682583,7.75464566525446
"chr8",110944273,110944673,401,"*","Cmtr2",-0.00473014158291527,0.997285943064321,0.984050320026996,"Loss",0,"Promoter (<=1kb)",8.57287840898578,8.55031610351514,8.59509328901079
"chr13",93261854,93262254,401,"*","Cmya5",-0.728387857238709,0.573694196621191,0.0390133746445311,"Loss",18978,"Intron (NM_023821/76469, intron 1 of 12)",5.18845071747171,5.48932014883692,4.80784198089539
"chr2",156154355,156154755,401,"*","Cnbd2",0.32794503379925,0.75608225652594,0.151779285642085,"Gain",0,"Promoter (<=1kb)",7.31189224711154,7.11070849497446,7.48842367589392
"chr6",87827894,87828294,401,"*","Cnbp",0.219142361297913,0.866067853100388,0.346495105847444,"Gain",0,"Promoter (<=1kb)",8.24940793041906,8.10878838362204,8.37753036711456
"chr18",84664178,84664578,401,"*","Cndp1",0.2873979867837,0.911022093118517,0.49161494184186,"Gain",3642,"Intron (NM_177450/338403, intron 1 of 11)",4.42616087582935,4.24695826679498,4.58554333673502
"chr18",84703568,84703968,401,"*","Cndp2",0.237948583756062,0.853557455300446,0.315745363671442,"Gain",0,"Promoter (<=1kb)",8.59889478543314,8.44797596944137,8.73551056655757
"chrX",71027980,71028380,401,"*","Cnga2",0.570546978567481,0.769350747322184,0.169978689531511,"Gain",-7075,"Intron (NR_003243/77905, intron 2 of 4)",4.47696755766132,4.13187412364053,4.75524142256195
"chr1",37289468,37289868,401,"*","Cnga3",0.483238793076525,0.803626827904044,0.22190023048361,"Gain",31182,"Intron (NM_001282010/12790, intron 5 of 7)",4.6883396193104,4.39608825474699,4.93124487415481
"chr8",96019819,96020219,401,"*","Cngb1",0.448037216822095,0.859838708986294,0.327051992734668,"Gain",12994,"Exon (NM_001195413/333329, exon 12 of 33)",4.12874291656471,3.85672086166489,4.35752097903292
"chr4",19305991,19306391,401,"*","Cngb3",0.0207612739805822,0.996259089672768,0.971946779504129,"Gain",25141,"Intron (NM_013927/30952, intron 2 of 17)",3.35770468964875,3.32201279296973,3.39253485430546
"chr14",47025611,47026011,401,"*","Cnih1",0.0837869140582407,0.956734808071332,0.713192325382838,"Gain",0,"Promoter (<=1kb)",7.48209291181653,7.41387540400885,7.54722988464661
"chr19",5148378,5148778,401,"*","Cnih2",0.26706068758032,0.897532464118577,0.435025142441767,"Gain",0,"Promoter (<=1kb)",5.27632788660287,5.10889563939473,5.42633367090139
"chr1",181179884,181180284,401,"*","Cnih3",0.281701953819892,0.905176995181831,0.461719106777539,"Gain",0,"Promoter (<=1kb)",4.82051079353684,4.64471945791658,4.97718983982744
"chr1",180978586,180978986,401,"*","Cnih4",0.14368249138914,0.92863897429802,0.556970566605533,"Gain",90,"Promoter (<=1kb)",6.62051880518515,6.52059266511494,6.71396978111185
"chrX",156963509,156963909,401,"*","Cnksr2",-0.270167039030761,0.929921771545262,0.565147442203257,"Loss",-137233,"Distal Intergenic",4.02328469557102,4.13036169138506,3.90761869800213
"chr10",7162037,7162437,401,"*","Cnksr3",0.455579531532071,0.598772722416796,0.0465067089646911,"Gain",0,"Promoter (<=1kb)",7.44593425489416,7.17120255115155,7.67662420153061
"chr14",79898530,79898930,401,"*","Cnmd",0.19832305131294,0.902919171549221,0.455746549709972,"Gain",693,"Promoter (<=1kb)",6.23060574128739,6.10119338413863,6.34935914685929
"chr9",22007321,22007721,401,"*","Cnn1",-0.0549662766427641,0.974381091008838,0.814778069759607,"Loss",-2828,"Promoter (2-3kb)",6.89809865099402,6.9008535833933,6.89533844778189
"chr10",79824242,79824642,401,"*","Cnn2",0.503570927547161,0.613267348455388,0.052586794772716,"Gain",0,"Promoter (<=1kb)",6.34921924246286,6.04586524080998,6.59973672289171
"chr3",121219862,121220262,401,"*","Cnn3",0.189620012532151,0.889638731502258,0.413999743782107,"Gain",0,"Promoter (<=1kb)",7.01514157460655,6.89052841238549,7.12984180360791
"chr19",43428750,43429150,401,"*","Cnnm1",-0.215282178557661,0.929265177686872,0.562242117123902,"Loss",0,"Promoter (<=1kb)",4.94371608579487,5.02463344828407,4.85798916705285
"chr19",46749698,46750098,401,"*","Cnnm2",0.155777114257597,0.918130146332378,0.517403027604949,"Gain",0,"Promoter (<=1kb)",8.81608481129535,8.70977026831138,8.9150997096719
"chr1",36550672,36551072,401,"*","Cnnm3",0.176785434430532,0.899098019547537,0.442356230057201,"Gain",0,"Promoter (<=1kb)",7.95267731846605,7.83504957444718,8.06143328290217
"chr1",36510399,36510799,401,"*","Cnnm4",0.395750285361858,0.683178870837622,0.0869775539324841,"Gain",0,"Promoter (<=1kb)",8.0379253667699,7.79807578760932,8.24352607099101
"chr8",96534021,96534421,401,"*","Cnot1",0.158470237029352,0.913865058549572,0.502220867773939,"Gain",0,"Promoter (<=1kb)",8.53814195118392,8.43037917399606,8.63841178567128
"chr9",114469024,114469424,401,"*","Cnot10",-0.0345275355007868,0.986790155002499,0.883236513481639,"Loss",0,"Promoter (<=1kb)",8.46085858344039,8.45335455769925,8.46832377966544
"chr1",39574562,39574962,401,"*","Cnot11",0.215466861814481,0.865414043917428,0.344996617170136,"Gain",0,"Promoter (<=1kb)",7.45462865972862,7.3159812869389,7.58111205705712
"chr10",116417471,116417871,401,"*","Cnot2",0.2091423850085,0.870443036716738,0.359868482066057,"Gain",-55,"Promoter (<=1kb)",7.32416995114699,7.1889664496979,7.44778134296189
"chr7",3647914,3648314,401,"*","Cnot3",0.136548603139909,0.932128340419981,0.578568869092311,"Gain",0,"Promoter (<=1kb)",9.08541076444711,8.98936793881706,9.17545697459656
"chr6",35110537,35110937,401,"*","Cnot4",-0.21102604191426,0.877776411953471,0.378543545865545,"Loss",0,"Promoter (<=1kb)",8.7556769524532,8.83420521095019,8.67262696641876
"chr11",49603438,49603838,401,"*","Cnot6",0.127979122638256,0.932436188467761,0.581567017848173,"Gain",0,"Promoter (<=1kb)",8.20685604090798,8.11535544974542,8.29289784966518
"chr5",96308874,96309274,401,"*","Cnot6l",0.229948485039132,0.88244588601495,0.39313741824387,"Gain",132,"Promoter (<=1kb)",6.17985240463784,6.03314927123225,6.31300506855621
"chr8",40964605,40965005,401,"*","Cnot7",0.293938055659344,0.790868547849022,0.200204893183615,"Gain",0,"Promoter (<=1kb)",7.81596992522215,7.63395833855321,7.9775699058027
