"seqnames","start","end","gene","log2FoldChange_ATAC","FDR_ATAC","pvalue","peak_type","distanceToTSS","annotation"
"chr5",100616566,100616966,"Lin54",1.11910131381503,0.236918610290934,0.00229554926309478,"Gain",29466,"Intron (NM_001115010/231506, intron 4 of 12)"
"chr2",9994469,9994869,"Taf3",1.11746752640395,0.044854985345622,7.54808009799116e-05,"Gain",58551,"Intron (NM_027748/209361, intron 2 of 6)"
"chr8",34332198,34332598,"Rbpms",1.11667604051039,0.12705610003795,0.000527643978984424,"Gain",87293,"Intron (NM_001042674/19663, intron 4 of 7)"
"chr10",53456617,53457017,"Asf1a",1.11574619680853,0.299414273710969,0.00430686048824543,"Gain",-16040,"Intron (NM_027830/71567, intron 7 of 12)"
"chr17",44499288,44499688,"Clic5",1.11546284444834,0.299414273710969,0.00430811904620099,"Gain",0,"Promoter (<=1kb)"
"chr4",70497888,70498288,"Megf9",1.11440724495498,0.368630718444503,0.00842378764768024,"Gain",-44723,"Distal Intergenic"
"chr17",30629977,30630377,"Gm6402",1.11421006685215,0.368630718444503,0.00843072486652686,"Gain",-14823,"Intron (NM_027060/224671, intron 6 of 10)"
"chr10",93200800,93201200,"Gm17745",1.11315693183163,0.368785814515735,0.00849152860829727,"Gain",28727,"Distal Intergenic"
"chr9",72547151,72547551,"Nedd4",1.11254663756182,0.167837324707039,0.00102349311852411,"Gain",-22062,"Distal Intergenic"
"chr9",59866612,59867012,"Gm7616",1.11243214196456,0.368838715494719,0.008538913434243,"Gain",8033,"Distal Intergenic"
"chr10",110539192,110539592,"E2f7",1.11243009213436,0.369345897594623,0.00857021156767713,"Gain",-41708,"Distal Intergenic"
"chr1",7943539,7943939,"Pcmtd1",1.11138224491153,0.261942064136215,0.00293185532001661,"Gain",784395,"Distal Intergenic"
"chr4",83485845,83486245,"Ccdc171",1.11114044856075,0.319912995899065,0.0056608663584882,"Gain",42032,"Intron (NM_001355378/320226, intron 6 of 25)"
"chr17",48050370,48050770,"Tfeb",1.11058660779972,0.0638668780946269,0.00012324944826363,"Gain",1514,"Promoter (1-2kb)"
"chr9",28480470,28480870,"Opcml",1.10839125055687,0.36769028674171,0.00805180495848737,"Gain",164846,"Intron (NM_177906/330908, intron 1 of 6)"
"chr7",65768510,65768910,"Chsy1",1.10770785868022,0.196662930710888,0.00140671480997099,"Gain",9270,"Intron (NM_001081163/269941, intron 1 of 2)"
"chr3",41321168,41321568,"Platr4",1.1070884670023,0.36769028674171,0.00811265476051934,"Gain",126066,"Distal Intergenic"
"chr6",142776995,142777395,"Gm7457",1.10583686908399,0.358655320509288,0.00753694308604616,"Gain",17038,"Exon (NR_045707/665037, exon 6 of 7)"
"chr5",141030685,141031085,"Card11",1.10382153198283,0.283782360521027,0.00374585355614102,"Gain",-44334,"Distal Intergenic"
"chr3",153798101,153798501,"Slc44a5",1.10345472311138,0.314253601349739,0.00519563030881009,"Gain",119028,"Intron (NM_001081263/242259, intron 1 of 21)"
"chr18",54080628,54081028,"Csnk1g3",1.10298398092038,0.362011989551071,0.00768136629402214,"Gain",85443,"Intron (NM_152809/70425, intron 10 of 12)"
"chr11",114369568,114369968,"4932435O22Rik",1.10291966660059,0.362011989551071,0.00768460949122404,"Gain",-29882,"Distal Intergenic"
"chr1",152429838,152430238,"Rgl1",1.10252561374382,0.362431785782426,0.00771584117688651,"Gain",70730,"Exon (NM_016846/19731, exon 6 of 18)"
"chrX",134786479,134786879,"Bhlhb9",1.10200722195538,0.150866834792898,0.000820362614938381,"Gain",0,"Promoter (<=1kb)"
"chr7",36395764,36396164,"Tshz3",1.10032831469917,0.314253601349739,0.00531813132994867,"Gain",-1379,"Promoter (1-2kb)"
"chr11",67037553,67037953,"Myh2",1.10007448565549,0.352876369426143,0.00724767603599561,"Gain",-23900,"Distal Intergenic"
"chr16",4797781,4798181,"Dnaaf8",1.09981995764804,0.352876369426143,0.00726111767342299,"Gain",15629,"Distal Intergenic"
"chr7",141951687,141952087,"Ctsd",1.09898772501794,0.202332795725926,0.00156023743095216,"Gain",-10123,"Distal Intergenic"
"chr7",49200832,49201232,"Dbx1",1.09890760116347,0.353716905049476,0.00731646788159779,"Gain",85351,"Intron (NM_001111016/78286, intron 15 of 38)"
"chrX",133766158,133766558,"Armcx2",1.09864755165901,0.35386009244984,0.00733558992644528,"Gain",-56188,"Distal Intergenic"
"chr17",88889024,88889424,"Gm31704",1.09643826476383,0.306591459692654,0.00474744857615296,"Gain",43503,"Intron (NM_028658/73825, intron 19 of 21)"
"chr7",4998930,4999330,"Zfp579",1.09617412617691,0.314253601349739,0.00511279974133841,"Gain",0,"Promoter (<=1kb)"
"chr5",112402366,112402766,"Crybb1",1.09599603780171,0.276783646638426,0.00341027186905647,"Gain",-920,"Promoter (<=1kb)"
"chr17",89341384,89341784,"Fshr",1.09594048764058,0.357525049795399,0.00749501597813906,"Gain",166319,"Intron (NM_013523/14309, intron 4 of 9)"
"chr14",122937740,122938140,"Pcca",1.09552783944807,0.198515410697984,0.00148946320436008,"Gain",166000,"Intron (NR_153443/110821, intron 16 of 24)"
"chr17",57265048,57265448,"Mllt1",1.0951652929378,0.347873685200935,0.00697637813128746,"Gain",-22660,"Exon (NM_175731/171168, exon 4 of 6)"
"chr3",97546820,97547220,"Fmo5",1.09499860899877,0.276937789408297,0.00345011764940791,"Gain",10485,"Intron (NM_001161763/14263, intron 5 of 8)"
"chr3",131089415,131089815,"Cyp2u1",1.09478747691113,0.347933403974451,0.00698913068921801,"Gain",7061,"Intron (NM_027816/71519, intron 2 of 4)"
"chr16",50372325,50372725,"G730013B05Rik",1.09423639914379,0.100917624540369,0.000330295124626521,"Gain",23460,"Intron (NR_040380/619312, intron 3 of 4)"
"chr6",8777982,8778382,"Ica1",1.09335367057104,0.201130258147125,0.00152150286368128,"Gain",102,"Promoter (<=1kb)"
"chr14",66205822,66206222,"Clu",1.09303385555224,0.0978703705706036,0.00031276695445881,"Gain",0,"Promoter (<=1kb)"
"chr6",120916518,120916918,"Gm43915",1.09282701870214,0.338668081853405,0.00660354134962872,"Gain",-18887,"Intron (NM_001270475/194401, intron 29 of 31)"
"chr4",114942728,114943128,"Pdzk1ip1",1.09258150906647,0.310096325550443,0.00487831777774881,"Gain",-2777,"Promoter (2-3kb)"
"chr17",8461111,8461511,"Ccr6",1.09203035834511,0.310429519619301,0.00490272946815921,"Gain",0,"Promoter (<=1kb)"
"chr10",59966354,59966754,"Mir6906",1.09141595637153,0.339867284118488,0.00666897433501159,"Gain",3756,"Intron (NM_052994/94214, intron 9 of 10)"
"chr7",24286218,24286618,"Ethe1",1.08970032541638,0.34112663360916,0.00675569184036368,"Gain",-350,"Promoter (<=1kb)"
"chr7",95961093,95961493,"Mir6394",1.08963801164392,0.34112663360916,0.00675840467360731,"Gain",6219,"Intron (NM_001310762/23966, intron 1 of 32)"
"chr3",50017846,50018246,"Pcdh18",1.08917735171782,0.260268902548303,0.00285507864106187,"Gain",-306081,"Distal Intergenic"
"chr4",48540446,48540846,"Msantd3",1.08908361019769,0.156419691631041,0.000888665923367758,"Gain",0,"Promoter (<=1kb)"
"chr5",134986270,134986670,"Cldn4",1.08892381358932,0.299470617467276,0.00431892728779505,"Gain",-10482,"Distal Intergenic"
"chr5",134131534,134131934,"Castor2",1.08766465450507,0.0758900651277822,0.000190972930741169,"Gain",2947,"Promoter (2-3kb)"
"chr3",159430174,159430574,"Wls",1.08654072110715,0.379433407594636,0.00953650519597473,"Gain",-114713,"Distal Intergenic"
"chr18",82920683,82921083,"Gm30889",1.08592784399914,0.184764772994636,0.00119255552280472,"Gain",511,"Promoter (<=1kb)"
"chr1",170471825,170472225,"Olfml2b",1.08499557057669,0.150866834792898,0.000796774810281855,"Gain",0,"Promoter (<=1kb)"
"chrX",13713739,13714139,"Cask",1.08476220485691,0.293132019356022,0.00413174319436886,"Gain",-944,"Promoter (<=1kb)"
"chr6",90399486,90399886,"Cfap100",1.08430214743942,0.293907509584476,0.00415276833297171,"Gain",5576,"Intron (NM_173775/243538, intron 2 of 16)"
"chr15",78066286,78066686,"Ift27",1.08357995197012,0.329615971388783,0.00614207054475964,"Gain",-8005,"Distal Intergenic"
"chr10",34041415,34041815,"Calhm6",1.08341444141595,0.37470405463585,0.00900567821705965,"Gain",-37447,"Intron (NM_172508/212898, intron 2 of 5)"
"chr10",116917959,116918359,"Cct2",1.08320775435668,0.214289261991907,0.00185663801183295,"Gain",-18202,"Intron (NM_177798/327826, intron 5 of 9)"
"chr15",61410788,61411188,"D030024E09Rik",1.08251085931584,0.37470405463585,0.00903612403437366,"Gain",235112,"Distal Intergenic"
"chr18",37939217,37939617,"Pcdhgc3",1.08226415970186,0.0197755426771482,1.98445406183752e-05,"Gain",0,"Promoter (<=1kb)"
"chr3",37484514,37484914,"Afg2a",1.08146898159191,0.37470405463585,0.00910260495065295,"Gain",10415,"Intron (NM_001163511/57815, intron 4 of 15)"
"chr1",7912665,7913065,"Pcmtd1",1.08081408550553,0.321022118686222,0.00584768686592735,"Gain",753521,"Distal Intergenic"
"chr4",111272005,111272405,"Bend5",1.08043038910938,0.375034843536265,0.00917277674565099,"Gain",0,"Promoter (<=1kb)"
"chr1",172116415,172116815,"Atp1a2",1.08036362361994,0.375034843536265,0.00918277799500597,"Gain",8816,"Intron (NM_178405/98660, intron 7 of 22)"
"chr9",65431214,65431614,"Ankdd1a",1.07987596522485,0.20641132340161,0.00164251690477797,"Gain",-3713,"Distal Intergenic"
"chr13",76278145,76278545,"Skic3",1.0793758617599,0.369345897594623,0.00856638018061398,"Gain",31292,"Exon (NM_001081352/218343, exon 19 of 44)"
"chr16",87394454,87394854,"Map3k7cl",1.07910507410216,0.243095267345962,0.00248071713520364,"Gain",44236,"Distal Intergenic"
"chr9",57851816,57852216,"Sema7a",1.07788074897832,0.23733967723181,0.00231972352493978,"Gain",4421,"Intron (NM_011352/20361, intron 1 of 13)"
"chr15",55769885,55770285,"Sntb1",1.07730389311587,0.319912995899065,0.00559575811580838,"Gain",60,"Promoter (<=1kb)"
"chr17",80821480,80821880,"Sos1",1.07718715368671,0.371924464696931,0.0086869552092411,"Gain",-33598,"Distal Intergenic"
"chr1",131566415,131566815,"Ctse",1.07718361587294,0.371924464696931,0.00869708033269768,"Gain",363,"Promoter (<=1kb)"
"chr8",26594515,26594915,"Hook3",1.07711606345252,0.371924464696931,0.00871743181444721,"Gain",14337,"Intron (NM_207659/320191, intron 2 of 21)"
"chr1",160061401,160061801,"Cacybp",1.07697807436856,0.319912995899065,0.00561634958404081,"Gain",-20939,"Intron (NM_001038621/29809, intron 6 of 8)"
"chr10",116940076,116940476,"Cct2",1.0768708280415,0.371924464696931,0.00871276987408498,"Gain",-40319,"Intron (NM_177798/327826, intron 1 of 9)"
"chr7",44055062,44055462,"Syt3",1.07557941653569,0.00986537594722208,4.73978331795867e-06,"Gain",21512,"Distal Intergenic"
"chr5",144126840,144127240,"Bhlha15",1.07512565687542,0.368534305702402,0.00821250165161658,"Gain",0,"Promoter (<=1kb)"
"chr6",51247787,51248187,"Mir148a",1.07484259364937,0.204231823455141,0.00159493842384938,"Gain",-897,"Promoter (<=1kb)"
"chr7",127421855,127422255,"Stx1b",1.07481873395053,0.368534305702402,0.00820837565044893,"Gain",1448,"Promoter (1-2kb)"
"chrX",99820566,99820966,"Dlg3",1.07474578819855,0.233330781634137,0.0022117686096792,"Gain",0,"Promoter (<=1kb)"
"chr5",46869246,46869646,"Gm7931",1.07384378712865,0.314674648110106,0.00534870144763681,"Gain",364233,"Distal Intergenic"
"chr7",100634098,100634498,"P2ry6",1.07378648774855,0.368534305702402,0.00827486269190644,"Gain",-20525,"Distal Intergenic"
"chr4",151049558,151049958,"Uts2",1.07348470399977,0.279161521735134,0.00360174452980774,"Gain",-31596,"Distal Intergenic"
"chr13",53263561,53263961,"Nfil3",1.07335533098942,0.314763200106452,0.00536878102197636,"Gain",-128486,"3' UTR"
"chr17",15877491,15877891,"4933401D09Rik",1.07227648777568,0.152717223722099,0.000865273429246462,"Gain",25441,"Distal Intergenic"
"chr2",75618896,75619296,"Agps",1.06446972896028,0.352424238001159,0.00722542050924043,"Gain",-43225,"Distal Intergenic"
"chr11",33881905,33882305,"Kcnmb1",1.06352490928586,0.170244215756265,0.00104634875075115,"Gain",-30708,"Intron (NM_001190886/70357, intron 1 of 7)"
"chr15",54783421,54783821,"Enpp2",1.06341741280815,0.352876369426143,0.00726486714838442,"Gain",0,"Promoter (<=1kb)"
"chr19",4036316,4036716,"Acy3",1.06341741280815,0.352876369426143,0.00726486714838442,"Gain",0,"Promoter (<=1kb)"
"chr7",130502608,130503008,"Mir7061",1.06316276218549,0.353083467831541,0.00728254412299594,"Gain",-6990,"Intron (NM_001346515/101476, intron 7 of 12)"
"chr15",85494880,85495280,"Wnt7b",1.06261907558879,0.291412564040241,0.0040346436624934,"Gain",-28858,"Distal Intergenic"
"chr4",150570514,150570914,"Slc45a1",1.06218649482961,0.166817552874189,0.000986369882218396,"Gain",165717,"Intron (NM_001085492/68703, intron 7 of 22)"
"chr7",143181688,143182088,"E230032D23Rik",1.06165437275373,0.299470617467276,0.00438424336890985,"Gain",0,"Promoter (<=1kb)"
"chr1",180764285,180764685,"Lefty1",1.06094598955529,0.346161769382955,0.00693670263777249,"Gain",1698,"Promoter (1-2kb)"
"chr2",97296557,97296957,"Lrrc4c",1.06054204522576,0.106545046370735,0.00038042016205369,"Gain",-1045,"Promoter (1-2kb)"
"chr16",88500034,88500434,"Krtap13-22",1.05937465130964,0.240663586581591,0.00241874818391046,"Gain",4416,"Distal Intergenic"
"chr4",110525125,110525525,"Agbl4",1.05898871778316,0.338150468224049,0.00655168489858865,"Gain",270230,"Intron (NM_001048189/78933, intron 3 of 12)"
"chr4",46668536,46668936,"Tbc1d2",1.05818287442819,0.240958616451365,0.00244136327016548,"Gain",-18337,"Intron (NM_001081141/242425, intron 17 of 18)"
"chr14",54655112,54655512,"Slc7a7",1.0573647431657,0.201658607678442,0.00153776573572835,"Gain",0,"Promoter (<=1kb)"
"chr5",117658151,117658551,"Ksr2",1.05614718989463,0.379510261705453,0.0095442958026088,"Gain",106084,"Intron (NM_001312914/333050, intron 3 of 19)"
"chr9",99351694,99352094,"1600029I14Rik",1.05610050009332,0.135778090740876,0.000599508042607997,"Gain",-380,"Promoter (<=1kb)"
"chr7",19483994,19484394,"Nectin2",1.05599485875392,0.12705610003795,0.000527601841663072,"Gain",-496,"Promoter (<=1kb)"
"chr14",14029084,14029484,"Fam3d",1.05581655302995,0.340480211936087,0.0067228071906179,"Gain",-61526,"Intron (NM_028934/74430, intron 15 of 15)"
"chr4",137195721,137196121,"Hspg2",1.05463559639708,0.052602663824974,9.82635366477576e-05,"Gain",0,"Promoter (<=1kb)"
"chr12",69449638,69450038,"Arf6",1.0537274981298,0.150866834792898,0.000816937804400603,"Gain",30714,"Distal Intergenic"
"chr12",71160704,71161104,"Tomm20l",1.05349519062081,0.217380703427858,0.00190620062906449,"Gain",2502,"Promoter (2-3kb)"
"chr12",107938975,107939375,"Bcl11b",1.0531328061248,0.196046170650693,0.00138059974035794,"Gain",30298,"Intron (NM_001079883/58208, intron 2 of 3)"
"chr18",36528913,36529313,"Cystm1",1.05249462187557,0.384476794744822,0.00979060466656846,"Gain",47087,"Intron (NM_001368637/66060, intron 2 of 2)"
"chr14",21863849,21864249,"Vdac2",1.05231441696583,0.325662751421872,0.0059980186872247,"Gain",-17380,"Distal Intergenic"
"chr12",82235876,82236276,"Sipa1l1",1.05185515295309,0.384542956961416,0.00983276931515791,"Gain",19086,"Intron (NM_001167983/217692, intron 1 of 23)"
"chr16",95303835,95304235,"Erg",1.05173489455221,0.375063571200433,0.00918927173704091,"Gain",26989,"Intron (NM_001302179/13876, intron 2 of 9)"
"chr2",118790131,118790531,"Chst14",1.05107295588398,0.278805732956075,0.00356582098094679,"Gain",33153,"Distal Intergenic"
"chr5",146618315,146618715,"Gpr12",1.05008026594483,0.377174623260808,0.00929922304238599,"Gain",-96266,"Distal Intergenic"
"chr6",39583826,39584226,"Ndufb2",1.04994983995857,0.377306243469037,0.00931994302575816,"Gain",14327,"3' UTR"
"chr17",46798261,46798661,"Ttbk1",1.04970245409109,0.377306243469037,0.00931756828162939,"Gain",0,"Promoter (<=1kb)"
"chr13",83214385,83214785,"Mir3961",1.04957010135871,0.269010899504567,0.00313017262865839,"Gain",-367933,"Distal Intergenic"
"chr5",25270532,25270932,"Prkag2",1.04880721087574,0.377892023447918,0.00939101484933269,"Gain",34708,"Intron (NM_145401/108099, intron 1 of 15)"
"chr6",87312327,87312727,"Antxr1",1.04752719386752,0.374447779039481,0.00886201941006459,"Gain",30,"Promoter (<=1kb)"
"chr10",13959495,13959895,"Hivep2",1.04717138039189,0.209532232781939,0.00173851948766968,"Gain",117372,"Intron (NM_001358783/15273, intron 3 of 12)"
"chr11",59951557,59951957,"Pemt",1.04717059780096,0.314763200106452,0.00540366008766442,"Gain",-14242,"Distal Intergenic"
"chr10",75660426,75660826,"Gstt4",1.04712994710739,0.37470405463585,0.00889262861365708,"Gain",-2049,"Promoter (2-3kb)"
"chr14",58147963,58148363,"Zdhhc20",1.04700655631192,0.264494841221251,0.00296859464550359,"Gain",-20170,"Distal Intergenic"
"chr14",55300080,55300480,"Zfhx2os",1.04691558818489,0.222644994914348,0.00202615563467308,"Gain",-10068,"Exon (NM_001039198/239102, exon 10 of 10)"
"chr1",136501244,136501644,"Zfp281",1.04668177957413,0.37470405463585,0.00894031304115993,"Gain",-50995,"Distal Intergenic"
"chr10",86334561,86334961,"Syn3",1.0461746840143,0.209538842315633,0.00175560496263115,"Gain",0,"Promoter (<=1kb)"
"chr13",10121188,10121588,"Chrm3",1.04605438923272,0.31344028933458,0.00507125425668695,"Gain",289251,"Intron (NM_033269/12671, intron 3 of 4)"
"chr9",71496179,71496579,"Myzap",1.04586558109108,0.37470405463585,0.00898118916641883,"Gain",3063,"Intron (NM_001033208/102371, intron 1 of 12)"
"chr14",40678422,40678822,"Tspan14",1.04566700869842,0.368630718444503,0.00840510437541725,"Gain",-8256,"Intron (NM_145928/52588, intron 1 of 8)"
"chrX",55419711,55420111,"Smim10l2a",1.04481097352191,0.206453641872336,0.0016521868732174,"Gain",0,"Promoter (<=1kb)"
"chr17",68012441,68012841,"Lama1",1.04458932505985,0.300317285397998,0.00444629444988237,"Gain",8181,"Intron (NM_008480/16772, intron 1 of 62)"
"chr5",3248366,3248766,"Gm15772",1.04458795424768,0.314253601349739,0.00513139902482127,"Gain",-37624,"Distal Intergenic"
"chr11",96751391,96751791,"Mir152",1.0444242471632,0.258238639196919,0.00282661554312866,"Gain",10172,"3' UTR"
"chr6",140369510,140369910,"Plekha5",1.04304428408805,0.0172132983340676,1.46159170095056e-05,"Gain",0,"Promoter (<=1kb)"
"chr6",97485230,97485630,"Frmd4b",1.04270496634108,0.36769028674171,0.00804829999875421,"Gain",-20449,"Intron (NM_145148/232288, intron 2 of 23)"
"chr5",60144850,60145250,"4933402J10Rik",1.04219098120503,0.36769028674171,0.00808459719927594,"Gain",-1505,"Promoter (1-2kb)"
"chr6",142453548,142453948,"Ldhb",1.04136802136063,0.252697924122245,0.0027072713512655,"Gain",0,"Promoter (<=1kb)"
"chr8",12930126,12930526,"Mcf2l",1.04084223076513,0.351651728374929,0.00716370703749009,"Gain",6320,"Exon (NM_001371043/17207, exon 2 of 30)"
"chr9",72356662,72357062,"Mns1",1.0405354575057,0.246181702316094,0.00254101006663886,"Gain",10851,"Exon (NM_008613/17427, exon 7 of 10)"
"chr6",5263923,5264323,"Pon3",1.03780001827067,0.343834730562358,0.00684760555817831,"Gain",-7690,"Distal Intergenic"
"chr13",83680035,83680435,"Mef2c",1.03682504147109,0.228556337558358,0.00211711184325523,"Gain",7173,"Intron (NM_001170537/17260, intron 2 of 10)"
"chr2",79201060,79201460,"Cerkl",1.03591788068736,0.140486972323374,0.000694041299649239,"Gain",57872,"Intron (NM_001048176/228094, intron 2 of 12)"
"chr9",9238827,9239227,"Arhgap42",1.03558607562561,0.0485813876798946,8.40015348773922e-05,"Gain",0,"Promoter (<=1kb)"
"chr5",100469913,100470313,"Gm45913",1.03491220838184,0.328638079209031,0.00608542152128874,"Gain",19684,"Distal Intergenic"
"chr1",107424750,107425150,"Serpinb2",1.03490586879409,0.170244215756265,0.0010504215906268,"Gain",-14003,"Distal Intergenic"
"chr7",19610724,19611124,"Ceacam19",1.03458126135942,0.0500061979347769,8.95531997473387e-05,"Gain",10766,"3' UTR"
"chr15",91144750,91145150,"Abcd2",1.03373086366786,0.338627122270915,0.0065804353967765,"Gain",-68540,"Distal Intergenic"
"chr10",127985431,127985831,"Rbms2",1.03357633282814,0.209538842315633,0.00175847509232871,"Gain",26606,"Intron (NM_019711/56516, intron 2 of 12)"
