gene_id	a161	a165	a170	a173
Serf2	20717	20741	21920	25070
Grk6	637	683	802	1024
Lcmt2	177	268	259	304
Eif4e1b	25	25	13	24
Ifit3	844	754	584	653
Ranbp6	220	167	237	250
Chst14	68	60	59	111
Inafm2	272	308	340	393
Fam122a	553	622	501	554
Pak6	9	4	4	7
Ptar1	216	199	179	155
Olfr1313	6	8	4	6
Olfr1312	15	23	13	27
Olfr1305	6	11	7	8
Olfr1277	16	12	17	9
Ano3	3	3	3	12
Actg-ps1	0	3	5	3
Dcdc5	5	2	8	6
Qser1	85	60	82	100
Nrbf2	1060	1038	1190	1235
Fjx1	0	0	0	4
Prdm11	141	125	122	185
H2bc3	59	34	50	51
Nxpe3	208	276	238	252
Zfp408	199	223	202	257
Yae1d1	670	707	573	708
Olfr1271	35	35	41	48
Olfr140	3	3	5	2
Olfr1264	15	16	16	7
Olfr48	2	2	4	1
Olfr1256	2	0	13	7
Olfr1254	14	23	15	24
Olfr1250	34	24	25	26
Olfr1247	24	17	17	20
Olfr1233	23	37	28	53
Olfr1226	7	14	12	11
Olfr1222	11	13	3	10
Olfr1221	13	12	15	8
Olfr1219	8	5	12	17
Olfr1218	20	9	12	6
Olfr1216	2	7	8	9
Olfr1213	18	10	6	12
Olfr1209	0	7	1	7
Olfr1200	0	3	5	8
Olfr1198	9	3	1	3
Olfr1196	10	14	3	11
Olfr1195	109	120	117	133
Cd80	1998	2247	2412	3169
Olfr1181	5	1	3	0
Olfr1173	18	20	20	16
Olfr1162	3	1	3	7
Olfr73	7	18	5	7
Olfr1160	6	12	9	14
Olfr1157	12	8	16	12
Olfr1156	12	4	9	11
Olfr1138	2	3	3	1
Olfr1137	8	4	2	9
Olfr259	8	9	3	0
Olfr1109	28	29	20	26
Olfr1107	0	0	0	13
Olfr1106	8	7	6	2
Olfr1104	4	4	4	2
Olfr1090	16	8	6	4
Olfr1087	2	2	2	2
Olfr1085	4	7	1	7
Olfr1048	6	14	4	8
Olfr1047	8	2	2	4
Olfr1044	17	14	11	7
Olfr1039	19	9	9	0
Olfr1016	0	1	0	1
Olfr1012	22	11	9	29
Olfr1000	5	7	9	8
Ccdc162	2	10	1	8
Znhit2	416	392	402	487
Ccdc58	469	479	482	608
Amd1	960	1016	1222	1672
Fsip2	4	3	1	0
Heg1	97	108	91	132
Cerkl	145	128	199	182
Cenpw	421	385	381	415
Pjvk	9	7	15	31
Bex6	5540	5572	4527	5153
Pde11a	3	0	2	8
Ttc30a1	65	25	21	29
Ttc30b	39	30	9	28
Mrpl23-ps1	1649	1551	2071	2504
Wipf1	1496	1694	1698	2138
Carns1	42	35	39	39
H60b	51	45	20	35
Klhl41	26	26	55	60
Scn9a	4	2	6	1
Scn2a	12	13	25	20
Fign	15	15	7	7
Zbtb2	174	184	305	480
Rc3h2	634	618	514	679
Olfr362	5	11	4	19
Olfr355	1	2	0	5
Olfr351	10	1	5	18
Olfr341	50	25	25	38
Hoxc4	56	77	29	32
Smim41	5	11	18	19
Prcd	5	11	20	45
Fnbp1	1545	1517	1186	1509
Dolk	208	217	274	294
Smim6	9	16	2	3
Dnlz	517	559	659	759
Gm17205	2	2	4	4
Alg10b	132	180	110	139
Commd6	1987	1934	1656	2198
Kbtbd6	30	32	17	9
Aarsd1	1009	1110	1177	1133
Krt26	11	10	9	5
Defb30	5	4	1	7
Gm16409	1	4	1	6
Hoxb2	25	8	31	20
Nynrin	0	0	5	2
Gal3st4	220	224	191	276
Zfp652	317	297	383	494
Smok3a	0	4	4	2
Zc3h3	77	123	145	178
Ly6a	713	412	653	768
Cyp11b1	1	1	1	2
Gm7935	1	1	3	0
Tmem92	34	52	36	54
Selenot	1043	882	866	1084
Selenos	2835	3200	3941	4758
Selenom	191	180	162	162
Selenoi	160	196	162	224
Txnrd2	176	184	229	236
Msrb1	136	106	345	388
Gpx4	7982	8455	14476	17898
Sox4	337	376	817	1014
Ywhaq	7893	8707	10780	13463
Wfdc3	5	3	6	3
Acsf2	154	167	256	306
Oxct2a	2	2	4	0
Selenoh	2395	2233	2286	2781
Ass1	656	656	919	1068
Trbc2	21	24	45	4
Igkv2-137	3	1	0	0
Igkv17-121	20	0	13	3
Igkv16-104	2	8	0	2
Igkv15-103	3	0	4	6
Igkv12-89	0	0	385	0
Igkv13-84	2	4	0	6
Igkv4-72	2	0	2	5
Igkv6-32	0	5	0	0
Igkv8-30	1	0	3	2
Igkv8-27	3	15	0	1
Igkv8-24	18	3	3	15
Igkv8-21	10	0	0	0
Igkv6-20	12	5	0	0
Igkv6-13	0	0	0	10
Igkv3-10	0	10	0	2
Igkv3-7	0	0	4	0
Igkc	788	160	1503	2869
Ighg2c	11	13	11	17
Ighg2b	225	200	257	246
Ighg3	46	30	28	19
Ighm	8635	8213	7624	9798
Ighj4	6	3	1	1
Ighj1	16	12	12	23
Trgc4	6	0	2	1
Iglv1	18	7	53	128
Iglc2	131	60	78	105
Iglv3	30	17	12	21
Iglv2	2	2	11	13
Rab11b	4276	4233	5312	6319
Rps12l1	133	0	1	1
Rpl23a-ps3	5	2	0	2
Srsf3-ps	3	6	4	1
Capns2	14	11	7	29
Psme2b	776	818	731	806
Gm12184	13	13	10	64
Fem1al	3	8	0	4
Gm2574	2	2	2	0
Gm20900	6	2	2	1
Chml	76	55	60	105
Gm2000	666	1167	937	1158
Tmem203	317	254	340	388
Nrarp	16	22	53	51
Klhdc7a	33	18	27	18
Hmga1b	2	0	2	9
Gm2606	8	6	8	17
AI593442	2	5	5	7
F8a	189	222	260	280
Sf3b5	2301	2257	2226	2907
Smim1	12	4	14	5
Gm4294	72	86	0	70
Sarnp	3741	3892	4799	5632
Ctdsp2	379	287	404	625
AU041133	237	211	198	213
Smim24	369	370	490	489
Dohh	610	670	897	1031
Ppil6	6	5	3	5
Raet1a	13	18	26	25
Raet1b	13	18	26	25
Raet1c	13	18	26	25
Raet1d	13	18	26	25
Abracl	4659	4746	4577	5671
Plekhn1	369	414	579	662
Perm1	27	17	23	22
Cfap74	45	54	40	25
Zfp984	331	370	425	545
Zfp982	9	1	1	7
Zfp268	263	247	242	307
Zfp990	149	171	96	133
Ddi2	1365	1359	1465	1617
Emc1	317	364	377	402
Aunip	19	26	10	18
Zfp995	318	256	247	264
Dcdc2b	8	9	1	8
Bnip3	428	400	778	981
1110065P20Rik	278	228	267	308
Ndufaf8	1428	1433	1519	1695
Ube2d3	15603	16395	18118	22760
E430018J23Rik	111	124	100	126
AU022252	221	269	265	303
Ccdc24	5	0	0	12
Hs3st4	1	3	5	11
Gm4609	2	7	4	1
Skint5	0	4	4	3
Skint8	71	73	53	43
Gvin2	986	836	501	983
1810010H24Rik	10	6	16	13
Trim30c	20	33	32	54
Smarcd2	1694	1926	2361	2615
Ccdc47	2313	2511	2493	2983
Olfr613	0	2	0	9
Gm12789	3	2	6	6
Tomt	35	37	16	40
Gm7336	0	108	11	94
Aoc2	24	8	6	10
Psme3	2318	2709	2873	3466
Cntd1	19	11	11	12
Vps25	3287	3231	3654	4426
Fam174b	10	11	5	6
Chd2	1542	1491	1431	1856
Casc3	708	852	886	1088
Tm2d3	775	805	951	1234
Cisd3	156	144	195	224
Tomm5	2717	2670	2280	2917
Tmem8b	57	60	34	46
Gm20878	4	3	4	12
Haus5	576	752	871	881
Slfn1	13	9	39	38
U2af1l4	1285	1223	1459	1621
Zfp566	76	94	107	90
Evi2a	11819	14345	14219	16706
Rad54b	105	170	92	120
9530053A07Rik	44	36	39	48
Zfp59	91	56	55	57
Gm5150	518	482	895	1136
Gm9733	6685	6067	14110	18639
Rbis	3519	3660	3679	4630
BC024978	86	66	74	111
Dph1	242	192	300	304
Dact3	20	39	55	61
Ceacam15	16	32	22	13
Zfp541	4	5	2	0
Vmn1r58	61	59	60	59
Gp6	5	7	5	3
Eif5a	18704	20196	25438	30843
Leng1	396	393	427	444
Prkcg	12	14	0	0
Nlrp12	2	2	3	2
H2aw	2303	2352	3355	3886
Igtp	846	826	833	1153
Zfp931	348	294	263	306
Gm14326	346	376	400	478
Gm14322	12	16	14	20
Zfp970	27	25	26	16
Gm14418	5	16	10	24
Gm14410	132	122	133	148
Gm14295	135	176	152	178
Gm14305	291	367	353	421
Zfp973	240	240	204	277
Gm14308	17	112	64	105
Gm14434	442	406	364	625
Gm2026	90	53	77	18
Gm6710	137	184	183	162
Gm14288	99	103	115	124
2210418O10Rik	71	60	48	77
Zfp965	243	234	206	270
Gm4724	472	309	367	361
Zfp968	36	76	63	78
Gm14430	403	294	296	388
Gm4631	403	294	296	388
Gm14391	206	152	109	184
Fam186b	1	0	3	14
Mon1b	297	282	259	299
Dpm1	1865	2012	2124	2385
Ifi47	1146	1031	1397	1692
Tgtp2	2122	1807	1255	1386
Tgtp1	1283	826	638	731
Ube2v1	3286	3773	4409	5276
Cdc20b	3	2	0	4
Pdf	216	220	277	264
1700025C18Rik	10	19	0	13
Cpt1b	6	11	7	3
Ak6	4721	4491	5216	6197
Naip6	336	278	152	260
Naip2	170	177	178	258
Gm12033	5	3	3	28
Gapdh-ps16	20	3	17	12
Dnaaf10	358	392	309	352
Sec61g	1446	1148	1357	1641
Zfp429	374	420	299	354
Zfp456	101	141	119	134
Bpifa6	85	77	43	82
Samd1	83	81	100	149
Serpina3i	1	3	5	3
Ifi27l2a	6277	5697	8571	8759
Ly6c1	39	0	10	26
Insl3	51	15	21	24
Slc45a4	323	371	283	361
Col22a1	11	11	8	19
Mef2b	3	3	1	12
Mef2bl	3	3	1	12
Alkbh1	921	1046	882	1252
Nrp	921	1046	882	1252
Prnp	1125	1132	1298	959
D130040H23Rik	344	306	250	294
Fastkd5	90	151	146	209
Slc8a3	4	0	4	5
Kcnip3	1205	1244	1379	1724
Cyp4v3	476	545	547	702
Slc28a2b	8	0	4	1
Jrkl	215	224	192	225
Ccdc82	553	588	649	738
Prps1l3	871	974	990	1139
Srp54c	1621	1868	2140	2726
Capn3	11	5	10	4
Kdelr2	875	873	957	1356
A130010J15Rik	140	144	171	200
Trim43b	86	84	159	115
Tlr5	106	149	237	213
Sap25	311	249	291	338
Zan	18	24	15	24
Mphosph8	943	894	816	978
Psme2	22958	21470	21502	25800
Zfp664	503	454	433	516
Ccr5	305	329	701	974
Trim71	6	2	1	1
Tmppe	109	180	184	186
Slco1a6	11	6	10	6
2310009B15Rik	247	219	250	273
Clec7a	12372	12704	29439	44508
Klrb1b	80	97	33	106
Rab9	702	647	678	799
Trappc2	1269	1236	1433	1646
4932414N04Rik	4	9	4	8
Lemd1	3	0	4	3
Naa80	224	228	193	222
Ifit1bl1	381	279	98	211
Ackr4	6	8	8	7
Gm11100	59	60	22	24
Gbp4	1025	980	447	505
C19H9orf57	14	3	4	2
Atg4a	257	312	316	359
Ms4a6c	12539	13043	15216	16871
Arpc4	12827	13512	15314	17604
Mthfsl	3120	3145	3567	4304
Mroh2a	37	27	56	76
Rpl36a	3139	3084	2568	3701
St6galnac4	557	628	679	780
B3gnt7	5	3	10	4
Cldn34c1	14	15	26	19
Cldn34c2	14	15	26	19
Tmprss11g	9	8	3	15
Gm7609	179	158	143	162
Gm15737	3	5	3	1
Col4a3	22	15	9	26
Pigb	230	223	267	231
Utp14b	41	37	76	70
Rab7	6756	6991	9461	11435
Znrd2	452	408	519	590
Pin4	1451	1543	1744	1995
Nhsl2	152	101	139	184
Phyhd1	23	14	65	68
Med12	355	284	373	439
H2-T10	143	140	87	103
Gm11127	17	11	15	14
Nat8f6	2	4	3	5
Gm5138	2	2	2	0
Cfap77	3	1	7	5
H2-Q1	36	45	29	29
Apoo	609	557	746	839
Zfx	1042	1038	1073	1212
Tmsb10	16617	17139	19620	25964
H2-DMb1	15325	15377	23385	28440
Mpp4	4	4	7	4
Kifc1	74	46	47	101
Aox2	0	1	2	10
Haus3	384	415	448	530
Marchf2	1133	1133	1452	1879
Hoxa3	8	5	4	6
Maea	1195	1353	1353	1581
Pglyrp2	370	464	135	191
Tmem217	15	14	11	8
Cstdc4	23	14	23	24
Clec2l	1	10	0	2
Zbtb9	241	255	275	299
Fsip2l	3	2	3	4
Stard6	74	41	69	38
Ankrd39	307	355	322	330
Seh1l	1345	1400	1614	1983
Tm4sf19	9	7	14	11
Rhox4g	2	6	5	1
Rhox4f	1	5	3	5
Rhox4c	5	2	5	1
Rhox4a	5	2	3	5
Rpl39	6468	6268	4728	6876
Gm1110	0	1	0	14
Rab26	46	60	72	66
Eloc	2883	3038	3076	4026
Tmem243	1368	1286	1655	1972
Fdx2	442	457	580	682
Ulbp1	71	74	53	71
Vmn2r93	21	23	26	15
Dynlt2a1	0	2	4	2
Dynlt2a2	53	76	66	63
Smok4a	3	1	3	0
Xlr4a	233	386	229	357
Klra4	6	6	5	9
Klra18	6	6	5	9
Klra1	3	1	10	17
Rps19-ps3	18	10	15	11
H2ac14	2	4	0	2
Eef1akmt3	35	36	29	22
H3f4	2	3	1	7
Gm17235	4	6	1	0
Rpl10a-ps4	8	2	2	5
Brms1	1408	1604	1910	2238
Spaca6	28	23	22	33
H2bu1-ps	6	8	1	5
B230307C23Rik	481	566	408	536
Rps2-ps9	16	7	9	5
Rpsa-ps12	0	3	2	2
Gm12543	15	14	15	8
Gm15760	63	38	24	52
Gm12314	3	2	1	0
Gm12094	1	6	1	2
Rpl10-ps6	24	19	29	26
Ndufa12-ps	954	1145	395	893
Gm12463	4	0	0	0
Pira2-ps1	1229	845	1312	1044
Hmgb1-ps6	2	4	1	4
Gm14048	40	34	38	42
Gm13464	2	4	0	4
H2ac5-ps	48	49	38	41
Gm11964	1	2	4	7
Psmb7-ps2	5	2	5	5
Gm15427	67	95	59	97
H3c15	23	6	7	8
Rpl19-ps11	15	7	7	7
Gm11501	0	7	0	0
Gm12922	7	0	0	0
Gm4297	3	11	4	4
Gm14760	3	3	12	15
Olfr1120	132	54	78	94
Gm5380	8	13	4	5
Gm14021	8	10	3	2
Gm13673	9	1	4	2
Gm15304	18	23	10	25
Gm15011	8	0	1	0
Rps13-ps4	80	80	64	38
Rpl18-ps1	3	6	6	5
Gm13680	2	5	0	0
Gm14682	3	8	0	8
Gm14912	16	14	13	7
Slc48a1	932	941	1441	1597
Gm12411	3	2	3	7
Gm12286	5	1	2	1
LOC108167922	741	842	617	982
Gm14633	0	0	2	5
Gm5937	1	0	2	5
Gm14917	9	13	4	10
Pira1	288	178	265	223
Rpsa-ps5	2	5	2	4
Gm15931	21	18	68	56
Olfr129	9	5	11	7
Gm12216	143	123	57	65
Gm15539	3	10	26	41
Gm13590	5	3	8	4
Gm15460	22	19	7	12
Rpl9-ps1	7	0	0	7
Rps11-ps2	7	2	3	4
Olfr607	253	231	162	192
Gm12435	9	5	10	7
Rpl23a-ps2	7	17	2	7
Gm11960	27	15	10	22
Dnajb3	15	14	11	12
Gm13408	5	11	2	5
Gm15607	0	7	1	0
Gm16072	1	5	0	2
Gm15789	4	0	1	4
Slfn14	26	9	3	24
Gm11196	8	4	7	5
Gm4994	22	23	33	30
Gm11824	5	5	0	2
Gm14276	9	15	13	8
Rpl5-ps1	4	1	0	1
Nap1l2	40	56	73	100
Gm2420	3	2	2	2
Gm16523	46	42	27	28
Vmn1r221	12	11	3	9
Actr3-ps	5	4	0	5
Btc	36	32	32	72
Gm11225	173	133	108	135
Gm13292	3	3	2	0
Gm13665	14	36	20	22
Gm13776	4	0	0	5
Rps6-ps3	9	4	11	4
Rps12-ps19	6	1	2	0
Gm7860	7	2	0	0
Gm14813	0	3	1	3
Gm14227	3	1	2	0
Gm15897	1	6	0	1
Gm9703	6	11	5	2
Rpl9-ps2	0	5	0	0
Gm12366	20	28	27	40
Rpl13-ps1	6	1	5	5
Gm14150	77	93	134	138
4930448K20Rik	1	5	1	12
Gm14745	2	1	0	3
Rps8-ps5	0	2	6	1
Gm8770	1	2	2	2
Gm15303	1	5	3	0
Gm15056	8	6	8	4
Olfr1274	7	6	6	0
Gm14052	16	17	8	20
Fam220a	27	14	29	26
Gm11242	0	2	0	13
Gm15382	7	2	2	4
Gm11249	2	5	3	2
Vmn1r-ps97	2	2	4	4
4930595D18Rik	17	8	11	25
Gm14780	2	9	5	2
Gm7222	4	3	3	1
Gm11839	0	6	6	1
Gm7816	5	6	4	4
Gm13498	1	6	0	4
Ctsf	9	6	39	32
Gm12085	2	1	2	0
AA414768	22	30	39	68
Gm7599	5	1	3	0
Gm15542	29	39	5	40
H2-M6-ps	24	29	20	19
Rasl2-9	48	38	38	38
Gm14903	6	2	1	1
Zfp133-ps	13	7	16	34
Gm11699	6	0	1	5
Rnf138rt1	3	0	2	0
Olfr1118	5	16	13	19
Gm13436	1	3	1	4
Gm7803	1	4	2	2
Gm13394	5	3	5	11
Gm14584	12	9	6	13
Gm13033	109	106	193	254
Hmgb1-ps5	82	67	53	77
Gm15712	26	11	15	15
Gm8839	4	2	1	1
Ube2d-ps	311	292	317	373
Gm13477	7	2	1	5
Gm12365	2	4	4	5
Gm12034	6	3	5	6
Gm4342	13	10	13	18
Gm12304	0	1	1	0
Olfr122	11	9	15	13
Gm11478	4	3	2	3
Gm11956	3	2	2	0
Gm16459	7	14	10	12
Gm5934	1	6	6	3
Gm13378	16	8	7	9
Gm12057	4	2	1	0
Gm6136	4	4	1	5
Gm15710	10	0	5	5
Gm12460	4	0	1	1
Esrp2	2	2	0	5
Rpl3-ps2	2	3	3	1
Vmn1r207	12	11	10	24
Gm16420	4	2	7	3
Sycn	60	46	19	0
Gm14125	29	11	24	20
Gm15550	18	11	6	3
Olfr1269	52	42	35	48
Rpl3-ps1	12	0	0	3
Gm15302	0	6	7	1
AA413626	9	6	5	3
Ubl5	5914	5889	6454	7804
Tmem240	4	8	18	13
Ccdc85c	22	14	17	7
Gm5724	1	0	1	5
Bbip1	1478	1447	1558	1981
Smim43	15	29	23	24
Slc2a4rg-ps	26	31	40	28
Khdc1b	1	2	13	0
Gm3362	13	9	10	15
Gm14267	13	6	14	17
4930469K13Rik	28	18	20	22
Lin52	350	439	460	498
Zfp703	73	68	106	134
Tmem61	5	0	0	1
Cd63-ps	46	16	25	22
AW822252	109	111	61	96
Gm7805	7	12	3	24
Wipf3	5	3	6	8
Ncr3-ps	4	8	3	3
Ccpg1os	79	114	124	127
Ubap1l	0	3	6	2
4930558K02Rik	6	5	8	7
Nbdy	1858	1847	1864	2173
E130218I03Rik	9	14	13	16
Gm11978	3	3	2	4
4930529C04Rik	1	2	6	1
Cd101	326	371	183	226
Gm15500	12155	11518	10834	14022
Btbd18	13	8	13	2
4931428L18Rik	74	89	80	75
Gm29669	74	89	80	75
Isoc2a	17	17	25	18
Gm12248	3	3	1	4
Plcxd2	479	428	419	484
L1td1	7	9	8	4
Skint6	0	1	6	0
Tmem274	3	2	2	0
Gm4750	2	3	2	1
Kif28	3	4	4	8
Lamtor5	5458	5361	5581	7368
4930544D05Rik	0	1	3	8
Lipo2	4	4	5	4
Tmem170b	653	633	767	861
Frg2f1	25	21	14	14
Kantr	408	447	514	552
Gm5475	5	4	4	1
Zfp111	133	119	98	113
1500009L16Rik	24	12	43	50
Tmem250-ps	134	136	107	170
Pet100	1747	1969	2041	2389
Gm5766	4	2	2	1
Fcor	330	362	341	522
Tnfsf13	91	43	195	238
Gm16581	0	2	0	3
Rab42	2	0	3	3
Galnt2	154	222	279	334
Cbx6	170	210	322	308
Clec2f	63	64	32	34
Tgfbr3l	5	14	3	18
Cd300ld2	2	6	0	8
Zfp966	6	11	14	12
Ier5l	452	466	540	747
Gm16580	21	26	24	23
Tmsb15b1	376	398	298	315
Slc5a3	92	107	67	115
Rdh1	13	19	15	26
1700028K03Rik	16	14	15	9
A930011G23Rik	9612	14808	15333	14946
Rasgef1b	9612	14808	15333	14946
Rbm12	545	581	631	708
Shkbp1	451	511	568	662
Npcd	2	4	0	0
A530032D15Rik	429	405	267	237
Timm10b	1847	1839	2015	2427
Zfp882	91	79	61	78
Olfr1565	10	5	4	7
Umad1	852	891	969	1141
Rps6kc1	192	223	233	278
Tmem102	0	0	1	8
Gm16184	3	2	2	4
Mfsd14a	1354	1559	1901	2410
Uckl1	1478	1710	1765	2014
Bcl2a1b	39107	38294	34756	43925
Pira2	1019	695	724	737
Zfp968-ps	321	324	251	435
Ugt1a1	0	0	38	0
Fbxo24	15	18	8	8
Gm16238	2	6	6	10
Ier3ip1	3718	4001	4356	5109
Gm15446	490	448	369	455
Gimap1	27	14	30	25
Gm15740	14	9	7	0
Galnt4	92	69	97	97
Olfr1062	16	9	21	27
Lime1	170	279	101	181
Rnf8	887	956	1286	1584
Ttbk2	118	72	86	161
Cmc4	249	258	260	246
Shprh	520	411	340	510
Nhlrc4	12	9	6	3
Usp49	25	31	30	37
Abhd12b	7	1	4	2
Ugt1a7c	874	896	1538	1838
Pou3f1	2	3	4	4
Olfr287	4	6	11	15
Gm10177	3947	3715	3307	4473
Uba52	12158	11332	11286	14358
Gm614	13	3	5	5
Acad11	172	239	154	223
BC035044	3813	4496	4228	5121
Fbxw10	122	102	71	61
Cd200r2	10	10	7	8
Itga10	0	2	0	0
Peds1	1126	1500	1917	2293
Trim34b	8	5	20	14
Olfr643	21	36	29	23
Pcp4	236	205	53	127
Cfb	139	155	370	498
Bloc1s1	2532	2365	2590	3086
Churc1	4493	4172	3713	4687
Gm16545	9	0	0	0
Eif4ebp3	47	28	28	17
Mettl23	1651	1933	1702	2016
Mndal	2355	2224	1864	2308
Prr22	7	3	5	10
Tarbp1	27	22	5	30
Lrrc10b	6	2	3	6
Smr2l	0	3	4	2
Vmn2r99	14	16	10	24
Vmn2r104	5	5	1	1
Dthd1	105	95	53	52
Cfap97d2	20	27	15	24
Vmn1r5	4	4	4	3
Teddm3	0	7	9	9
Vmn2r79	137	141	97	126
4930523C07Rik	3998	4424	4838	5754
Vmn1r174	14	16	13	10
Vmn2r94	12	15	10	3
Gm17271	19	27	20	29
Vmn2r75	5	4	3	3
Rps11-ps1	57	69	66	74
Gypc	1845	1818	1481	1585
Gm6576	2	2	1	2
Snrpe	6063	5835	5338	6884
Vmn2r6	57	50	30	50
Muc21	3	1	7	4
Vmn2r60	48	35	35	35
Tex9	344	401	402	378
Olfr456	9	0	10	4
Gm6189	278	271	134	120
Zfp712	57	86	41	77
Vmn2r120	155	174	132	214
Zfp493	21	44	49	31
Mdfic2	4	3	0	5
Olfr111	90	52	109	138
Apold1	49	52	61	91
Cyp4f40	5	3	6	4
Rps27	26864	27365	20752	28254
Gm6871	3	3	2	4
Vmn2r63	85	89	56	92
Vmn2r56	94	74	58	84
Vmn2r74	17	11	23	13
Klhl33	74	55	70	68
Vmn2r70	4	7	5	6
Samd15	49	48	33	26
Olfr1344	16	0	2	5
1700092M07Rik	3	5	1	5
Myl6	24564	22145	24199	28893
Rps13	9365	9493	8701	5416
Olfr733	4	4	3	8
Hspa1b	22189	19481	3353	5252
Phf11	326	328	167	173
D6Ertd527e	175	270	197	250
Olfr110	374	181	428	405
Pabpc4l	3	3	6	9
Synj2bp	1207	1256	1252	1675
F830016B08Rik	52	30	30	30
Ccdc71l	299	282	354	383
Vmn2r77	2	10	8	10
Gm7535	3	1	0	3
Lrrc32	44	55	37	48
Vmn2r8	4	3	2	13
Vmn2r116	13	10	5	8
Vmn2r69	54	67	69	71
Vmn1r34	9	7	19	16
Vmn1r1	17	5	18	10
Fam71a	17	11	7	0
Gm7502	1	0	2	5
Gm5828	3	2	1	1
Vmn2r14	4	10	15	14
Vmn2r115	59	61	69	73
Kcnmb3	3	2	0	0
Phf11c	739	839	414	419
Vmn1r224	2	3	1	4
Serpine3	2	8	2	4
Gm5141	323	206	195	245
Pate1	1	0	0	2
Vmn2r76	303	316	264	390
Vgll3	8	3	8	13
Speer4e	1	3	2	3
Smim13	96	133	201	228
Gm6682	1	7	6	15
Speer6-ps1	4	7	2	6
Semp2l1	6	2	3	3
Eid1	2056	2157	1910	2362
Vmn2r92	11	12	13	6
Speer5-ps1	86	74	77	65
Vmn2r83	93	52	46	141
Vmn1r18	119	118	79	122
Gcnt4	20	13	16	21
H4c14	40	23	13	19
Vmn2r117	164	173	120	131
Ak9	25	14	11	12
Gm4202	6	11	6	0
Gm17228	7	3	4	0
Gm10269	4	2	2	7
Vmn2r11	56	48	34	41
Vmn2r82	9	9	11	5
Catspere2	3	5	3	1
Triml2	9	20	10	7
Vmn2r97	221	195	239	274
Lamtor3	2383	2319	2487	3303
Olfr102	7	6	7	7
Tma7	10301	10349	10664	12337
Tma7-ps	10301	10349	10664	12337
Vmn1r9	21	12	18	5
Gm14569	31	13	9	21
Vmn2r3	156	144	100	142
Cyp4f17	173	173	131	119
LOC115486519	0	10	0	6
H60c	20	26	25	17
Vmn2r23	44	39	44	30
Lsm5	1776	1853	1791	1981
Vmn2r95	32	39	32	59
Vmn2r13	1	5	0	3
Phf11b	5004	4505	4354	4811
Apol11a	18	7	3	16
Vmn1r57	56	40	31	34
Vmn2r105	13	20	12	30
Vmn2r96	32	12	16	12
Gm17359	3	1	0	0
Apol11b	110	76	38	79
Eif3s6-ps2	2	1	5	1
H2-Q2	3	3	4	3
Sec14l5	3	4	1	1
Gm17541	4	1	1	2
Vmn1r29	0	0	1	4
Yy2	74	60	67	96
Zfp964	96	114	96	107
Sco2	32	56	56	82
Vmn2r18	2	2	0	7
Cox16	1429	1474	1404	1692
Vmn2r108	31	25	18	38
Inafm1	154	163	274	355
Gm8251	3	13	12	8
Rpl36-ps12	7	11	14	4
Vmn2r100	15	16	26	15
Olfr732	3	4	1	2
Vmn2r17	68	77	66	52
Ube2d2a	2244	2484	3088	3719
Tnnc1	2	5	2	2
Vmn1r185	21	6	9	17
Vmn2r52	30	29	26	34
Gon7	512	507	501	639
Vmn2r114	133	119	113	157
Gm9844	1	1	5	1
Rps2-ps10	22	52	28	37
Vmn2r78	6	3	4	1
Hspa1a	14689	14024	2453	3833
Olfr457	0	4	1	5
BC049352	54	63	34	44
Myh15	17	19	12	17
Vmn2r59	78	99	83	77
Gm2244	8	0	0	0
Esp6	3	4	5	2
Vmn2r85	1	2	0	0
Vmn2r4	37	25	28	30
Bend4	309	364	340	398
Gm4540	0	2	2	0
Dynlt1a	335	312	400	381
Vmn2r16	10	17	11	10
Kcnb2	7	5	5	9
Vmn2r113	57	53	38	35
Fancf	89	78	104	82
Vmn2r90	32	31	37	51
Vmn2r86	27	20	33	32
Gm45351	12	2	5	0
Dnaaf4	1	5	6	0
Slc22a13b	4	5	0	0
Gm19345	76	110	127	115
Gm7030	21	9	5	11
Zfp963	137	99	148	152
Olfr113	4	2	5	9
Cdk3	2	0	10	2
Zfp977	4	1	7	1
Smim40	139	116	99	117
Gm19203	80	98	67	64
Olfr115	36	41	32	51
Zfp141	185	173	172	232
Gpank1	498	444	448	416
Vmn1r180	12	3	4	17
Gm20482	2	5	5	5
Art2a	196	168	122	180
Olfr756-ps1	1	11	0	9
Gm17907	22	10	23	37
Nlrp1c-ps	165	176	57	106
Gm8738	7	1	4	7
Med20	599	711	704	712
Serpinb10	212	155	518	632
Ly6g6c	9	4	3	5
Scnm1	1265	1165	1336	1562
Vmn1r-ps14	10	4	6	6
Lrch4	2190	2604	3396	3956
Smim17	2	3	2	2
Gm7584	4	0	5	0
Eif4e3	1138	1264	1477	1903
Vmn1r-ps15	15	21	13	10
Pou5f2	23	34	30	30
Rpl41	26172	26440	21315	28189
Vmn1r39	18	8	14	13
H3c14	15	34	17	4
Gm8355	16	10	5	10
Ppp2r3d	102	122	135	183
Olfr1303	5	2	5	4
Gal3st2b	22	0	5	0
Olfr462	2	6	0	0
Gm7882	1	2	8	3
Igkv1-110	206	2	5	9
Olfr802	25	26	28	16
Olfr1348	23	27	10	12
Olfr239	18	13	8	9
Ighv1-53	0	0	0	0
Olfr893	27	39	27	30
Tomm20	3654	3597	4352	5496
Zfp853	0	4	4	1
